volR, volG, volB, x, y, Y,l1, l2, l3, l4, l5, l6, l7, l8, l9, l10, l11, l12, l13, l14, l15, l16, l17, l18, l19, l20, l21, l22, l23, l24, l25, l26, l27, l28, l29, l30, l31, l32, l33, l34, l35, l36
1253, 1686, 1680, 0.299822062254, 0.315673261881, 20.8772773743, 0.00560945784673, 0.00480362027884, 0.0115710347891, 0.0289769694209, 0.10019813478, 0.327559053898, 0.505083799362, 0.439530164003, 0.39999717474, 0.311043471098, 0.276847273111, 0.326459765434, 0.175828233361, 0.0736990496516, 0.0408549942076, 0.0677557438612, 0.775022745132, 0.896699905396, 0.133817195892, 0.0408564209938, 0.184669107199, 0.256130099297, 0.146849915385, 0.459733664989, 0.354488134384, 0.172120854259, 0.0554647445679, 0.0557705387473, 0.0498765297234, 0.0350468866527, 0.0336051099002, 0.0342725664377, 0.043025482446, 0.0921015068889, 0.0308394897729, 0.00704847229645
1253, 1686, 1680, 0.300050526857, 0.315503835678, 20.9044189453, 0.00420151976869, 0.00396873708814, 0.011313716881, 0.0310103539377, 0.100298695266, 0.327761828899, 0.506558358669, 0.440652042627, 0.399484723806, 0.311643123627, 0.277879923582, 0.326487332582, 0.176241189241, 0.0747112333775, 0.0398886725307, 0.0678739100695, 0.775286316872, 0.895956158638, 0.134158164263, 0.0414939001203, 0.184369161725, 0.257652252913, 0.148113980889, 0.460702508688, 0.355899035931, 0.173500180244, 0.0551880076528, 0.0555658489466, 0.0519247725606, 0.0347650647163, 0.0347425043583, 0.0378212593496, 0.0468983277678, 0.091009169817, 0.0359399579465, 0.0137402089313
1253, 1686, 1680, 0.30000987649, 0.315856426954, 20.8787269592, 0.00357559602708, 0.00165983126499, 0.00980977620929, 0.0301911551505, 0.0992110446095, 0.326698511839, 0.50524353981, 0.438480913639, 0.398107618093, 0.311008423567, 0.277261942625, 0.327060312033, 0.177260652184, 0.0746793970466, 0.0403251871467, 0.0667724236846, 0.77464646101, 0.896207392216, 0.133121997118, 0.0420047864318, 0.185135617852, 0.25632840395, 0.146743729711, 0.459569901228, 0.355406343937, 0.172180190682, 0.0555826872587, 0.0560179017484, 0.0503954403102, 0.0350523889065, 0.0351719148457, 0.0358563885093, 0.0440736338496, 0.0929693430662, 0.0331807173789, 0.0149621050805
1253, 1686, 1680, 0.300010472536, 0.31551399827, 20.940946579, 0.00472886255011, 0.0042273583822, 0.0118028577417, 0.0305155646056, 0.101533323526, 0.328822821379, 0.506915092468, 0.441162019968, 0.400960534811, 0.311174511909, 0.277886718512, 0.327758193016, 0.177312865853, 0.0748085975647, 0.0416884534061, 0.0683201625943, 0.775715887547, 0.896984100342, 0.133812949061, 0.0419888533652, 0.185332044959, 0.256940722466, 0.148539096117, 0.460870474577, 0.356579661369, 0.173714116216, 0.0574328377843, 0.0565906390548, 0.0498371310532, 0.0350683256984, 0.0358226411045, 0.0379834137857, 0.0469826571643, 0.0921169370413, 0.0363848805428, 0.0161637105048
1253, 1686, 1680, 0.29953032732, 0.315439641476, 20.8875598907, 0.00271699600853, 0.00248654652387, 0.0110221365467, 0.0306270662695, 0.101440258324, 0.327731013298, 0.505557775497, 0.442054510117, 0.400286793709, 0.311282753944, 0.278197914362, 0.327617019415, 0.177350848913, 0.0748179778457, 0.0415085963905, 0.06717056036, 0.775457918644, 0.897083282471, 0.133741229773, 0.0413227267563, 0.183495923877, 0.256018280983, 0.146922692657, 0.458946198225, 0.354514360428, 0.172206372023, 0.0563727430999, 0.0554090440273, 0.0494247972965, 0.0353679955006, 0.0349263772368, 0.0375495292246, 0.0439126975834, 0.0921346470714, 0.031575858593, 0.0146324578673
1253, 1681, 1680, 0.300113022327, 0.315412580967, 21.0784931183, 0.00351127004251, 0.00405971053988, 0.0113858170807, 0.0317595228553, 0.102200962603, 0.32962501049, 0.509332120419, 0.445112109184, 0.404174000025, 0.314770579338, 0.279603302479, 0.32950592041, 0.178389191628, 0.0754346251488, 0.0411337092519, 0.0684174597263, 0.780521571636, 0.902979373932, 0.134629353881, 0.042243566364, 0.187067717314, 0.258285492659, 0.149492815137, 0.464833408594, 0.359529644251, 0.174002960324, 0.05767743662, 0.0586775243282, 0.0523751378059, 0.0373271815479, 0.0365573018789, 0.0387002043426, 0.0482256487012, 0.0922234654427, 0.034270696342, 0.0142345679924
1253, 1681, 1680, 0.300110220909, 0.315740972757, 20.9968566895, 0.000725227291696, 0.00253375945613, 0.0102203106508, 0.0288566183299, 0.100697182119, 0.328368216753, 0.506750881672, 0.44231107831, 0.401476085186, 0.312881469727, 0.278689920902, 0.328942418098, 0.177037760615, 0.0737631767988, 0.0403910130262, 0.0681453123689, 0.779066205025, 0.901192963123, 0.134577065706, 0.0409709587693, 0.185394465923, 0.25746640563, 0.148537516594, 0.464766651392, 0.35716766119, 0.172669678926, 0.0562873780727, 0.0565575323999, 0.0500326827168, 0.0354023464024, 0.0339511409402, 0.0352732650936, 0.0463779717684, 0.0952985063195, 0.0347417891026, 0.0128234364092
1253, 1681, 1680, 0.300156593323, 0.315705031157, 21.0704517365, 0.00327887339517, 0.00380168296397, 0.0111602563411, 0.0311291217804, 0.100441128016, 0.329637289047, 0.509618103504, 0.443908214569, 0.401763349771, 0.314227104187, 0.279504060745, 0.329149276018, 0.177714675665, 0.0748457983136, 0.0408769100904, 0.0684481412172, 0.78132390976, 0.902295410633, 0.135247558355, 0.0419585742056, 0.186525583267, 0.260174274445, 0.14903961122, 0.464509278536, 0.358091920614, 0.173835262656, 0.0560910888016, 0.0580548755825, 0.0506206229329, 0.0364891923964, 0.0341380760074, 0.0377533808351, 0.0477725416422, 0.0941202566028, 0.0358160845935, 0.013272321783
1253, 1681, 1680, 0.300219357014, 0.315834105015, 21.0522937775, 0.00409048423171, 0.00275227567181, 0.010710073635, 0.0301366597414, 0.101596437395, 0.330143690109, 0.507176220417, 0.442782789469, 0.402107685804, 0.312931656837, 0.279144346714, 0.329054892063, 0.177610978484, 0.0740847960114, 0.0412416532636, 0.0678525045514, 0.780689775944, 0.902134895325, 0.135028466582, 0.0422383099794, 0.186827644706, 0.258994549513, 0.149022087455, 0.463497072458, 0.358749836683, 0.173462539911, 0.0568313002586, 0.056131247431, 0.0510203875601, 0.0371481515467, 0.0360060594976, 0.0382972769439, 0.0460557751358, 0.0932790711522, 0.034660730511, 0.00542952911928
1253, 1681, 1680, 0.30032813549, 0.315684914589, 21.0664081573, 0.0048286607489, 0.00311094312929, 0.0107742939144, 0.0292570460588, 0.10214073211, 0.330081641674, 0.508514165878, 0.443506151438, 0.402701497078, 0.312773793936, 0.279800862074, 0.328718841076, 0.176864281297, 0.0739956200123, 0.0406209863722, 0.0691969394684, 0.780287206173, 0.901772916317, 0.135196074843, 0.0422219894826, 0.187661349773, 0.259122908115, 0.149322777987, 0.465336441994, 0.358836591244, 0.174300894141, 0.0568859912455, 0.0556566976011, 0.050667848438, 0.0362663194537, 0.0358425155282, 0.0384369343519, 0.0480650551617, 0.0960669592023, 0.0363573282957, 0.0157744083554
