volR, volG, volB, x, y, Y,l1, l2, l3, l4, l5, l6, l7, l8, l9, l10, l11, l12, l13, l14, l15, l16, l17, l18, l19, l20, l21, l22, l23, l24, l25, l26, l27, l28, l29, l30, l31, l32, l33, l34, l35, l36
1224, 1726, 1680, 0.299352645874, 0.320534259081, 21.9941997528, 0.00135905831121, 0.00329138780944, 0.0137507962063, 0.0354160554707, 0.105061195791, 0.332967638969, 0.51314920187, 0.451297938824, 0.409207940102, 0.319139420986, 0.28837287426, 0.344532132149, 0.185220882297, 0.0758969560266, 0.042383659631, 0.0727894976735, 0.826909840107, 0.95434242487, 0.142869979143, 0.0454468615353, 0.196584314108, 0.266571849585, 0.151877969503, 0.45853921771, 0.360423773527, 0.178755521774, 0.056847576052, 0.0613459795713, 0.052657365799, 0.0416759848595, 0.0433333702385, 0.043983835727, 0.0461208112538, 0.0874955952168, 0.0356199070811, 0.012822820805
1224, 1726, 1680, 0.298879235983, 0.320095688105, 21.6059951782, -0.000496292021126, 0.00353190978058, 0.01232608594, 0.0317164026201, 0.10176615417, 0.328563839197, 0.507269203663, 0.445892751217, 0.403534173965, 0.314339637756, 0.283222198486, 0.338109850883, 0.182553038001, 0.0754571557045, 0.041142359376, 0.0700835436583, 0.814346313477, 0.940099418163, 0.139809414744, 0.0425623953342, 0.192558690906, 0.263050943613, 0.148001328111, 0.449052721262, 0.353941649199, 0.17591996491, 0.0563805438578, 0.0592310614884, 0.0505492985249, 0.0370311252773, 0.0360810086131, 0.0394899100065, 0.0451923534274, 0.0897005349398, 0.0383228212595, 0.00794696528465
1224, 1726, 1680, 0.299243420362, 0.320398509502, 21.6269645691, 0.000263702502707, 0.000211201913771, 0.0120896128938, 0.0333114489913, 0.102425336838, 0.327036947012, 0.506067574024, 0.445198982954, 0.402534604073, 0.313728570938, 0.283720642328, 0.338463038206, 0.183097466826, 0.0750610530376, 0.0409004464746, 0.0711203664541, 0.814477741718, 0.939909994602, 0.140437975526, 0.0427462793887, 0.192066654563, 0.261863678694, 0.14982418716, 0.451054483652, 0.354792267084, 0.176964849234, 0.0564063154161, 0.0590610615909, 0.0524566657841, 0.0403260439634, 0.0378545895219, 0.0395671278238, 0.046478163451, 0.08798301965, 0.0383184924722, 0.00997351296246
1224, 1726, 1680, 0.298977464437, 0.320174276829, 21.6146850586, 0.00126888195518, 0.00233154254965, 0.0120431063697, 0.0339088700712, 0.10362367332, 0.328231692314, 0.507553160191, 0.445584177971, 0.402907311916, 0.313394427299, 0.282852679491, 0.338764548302, 0.182747066021, 0.0743705630302, 0.0415136367083, 0.0708570480347, 0.814695477486, 0.939512610435, 0.139880627394, 0.0429073572159, 0.192590042949, 0.2628428936, 0.148798152804, 0.450487136841, 0.35309830308, 0.17548622191, 0.0562082342803, 0.0587860010564, 0.0509160719812, 0.0392800681293, 0.0367167666554, 0.0420699268579, 0.0482955798507, 0.0896432995796, 0.0387598127127, 0.00538260024041
1224, 1726, 1680, 0.2994120121, 0.320506393909, 21.6489772797, 0.000133096138597, 0.00119680480566, 0.0122391730547, 0.0325985848904, 0.10247348249, 0.327058345079, 0.506371080875, 0.444273114204, 0.403188437223, 0.314593493938, 0.28293299675, 0.337690412998, 0.18236336112, 0.0745784640312, 0.041698332876, 0.0713029652834, 0.81421649456, 0.940288186073, 0.140136107802, 0.0433269999921, 0.193189293146, 0.26423573494, 0.149993613362, 0.452064424753, 0.354228466749, 0.175535932183, 0.0565940365195, 0.0594393759966, 0.0516637973487, 0.0395041070879, 0.0381760671735, 0.0389034599066, 0.0442867726088, 0.089446939528, 0.0364771522582, 0.00871578138322
1224, 1726, 1680, 0.299024254084, 0.320300966501, 21.6472644806, 0.000540518842172, 0.000569593219552, 0.0109156146646, 0.0318542048335, 0.1011229828, 0.328365921974, 0.507479786873, 0.446137487888, 0.404250025749, 0.314458876848, 0.283342570066, 0.337741911411, 0.182652935386, 0.0751109048724, 0.0408014990389, 0.0716965273023, 0.815374016762, 0.94046151638, 0.140096455812, 0.0436428971589, 0.193660646677, 0.263707458973, 0.148388564587, 0.450949817896, 0.354292988777, 0.175494521856, 0.0550863221288, 0.0574039109051, 0.0501684583724, 0.0391027033329, 0.0395728796721, 0.0426195040345, 0.046138137579, 0.0881780907512, 0.0356174893677, 0.00803814362735
1224, 1726, 1680, 0.298808574677, 0.320169150829, 21.6457672119, 0.0021087389905, 0.0036075366661, 0.0147358896211, 0.0357043743134, 0.10250222683, 0.329096198082, 0.507822930813, 0.446667909622, 0.40346416831, 0.315073370934, 0.283425778151, 0.3380202353, 0.183608084917, 0.0757104754448, 0.0423209518194, 0.0718789175153, 0.815129935741, 0.940588772297, 0.140341565013, 0.0427919216454, 0.193118527532, 0.263007581234, 0.147437438369, 0.449136167765, 0.354890584946, 0.176365405321, 0.057091075927, 0.0580499246716, 0.0524417981505, 0.0382851026952, 0.0391643680632, 0.0419027246535, 0.0478642471135, 0.0908513143659, 0.0412846319377, 0.00693548610434
1224, 1726, 1680, 0.299002051353, 0.320416152477, 21.6515197754, 0.00224695797078, 0.00537565723062, 0.0147677026689, 0.0339942872524, 0.103752873838, 0.328695714474, 0.506763219833, 0.445380121469, 0.40281817317, 0.314260214567, 0.283301889896, 0.338405609131, 0.183355346322, 0.0752733051777, 0.0433988459408, 0.0721617937088, 0.815222144127, 0.939754843712, 0.140285894275, 0.0427869260311, 0.193597763777, 0.262825369835, 0.147681862116, 0.450940936804, 0.353639662266, 0.175619825721, 0.0570082366467, 0.0611798912287, 0.0531639195979, 0.0396719537675, 0.0389711074531, 0.0394991822541, 0.0516853146255, 0.0912542939186, 0.0359045304358, 0.00805045198649
1224, 1726, 1680, 0.29902368784, 0.320351272821, 21.6475486755, 0.00277867377736, 0.00175692012999, 0.0117541346699, 0.0332219302654, 0.10246796906, 0.328264355659, 0.507541120052, 0.445946365595, 0.40236350894, 0.314651191235, 0.283924728632, 0.338767439127, 0.182929903269, 0.0743106678128, 0.041489765048, 0.0717977508903, 0.815226554871, 0.940521001816, 0.140022680163, 0.0438074171543, 0.193054616451, 0.263582795858, 0.149467214942, 0.449702113867, 0.353910446167, 0.174966514111, 0.056615088135, 0.0581499002874, 0.052124876529, 0.0384029746056, 0.0384987257421, 0.0420062243938, 0.0485724359751, 0.0889370813966, 0.0363705344498, 0.0096270609647
1224, 1726, 1680, 0.298965126276, 0.320245116949, 21.5743656158, -0.00287920143455, -0.000695164490025, 0.0113404253498, 0.032202899456, 0.101642414927, 0.329139202833, 0.506310462952, 0.445014119148, 0.402124166489, 0.312496691942, 0.281600743532, 0.337093442678, 0.181799814105, 0.0735226050019, 0.0415950529277, 0.070913977921, 0.813332259655, 0.939674973488, 0.13905249536, 0.0424450039864, 0.191890195012, 0.262662649155, 0.148033112288, 0.449457108974, 0.353296220303, 0.174869820476, 0.0556646846235, 0.0570112653077, 0.0519055277109, 0.0374532341957, 0.0371412113309, 0.0389919094741, 0.0437566936016, 0.0846871733665, 0.0350658744574, 0.00278270780109
