volR, volG, volB, x, y, Y,l1, l2, l3, l4, l5, l6, l7, l8, l9, l10, l11, l12, l13, l14, l15, l16, l17, l18, l19, l20, l21, l22, l23, l24, l25, l26, l27, l28, l29, l30, l31, l32, l33, l34, l35, l36
1206, 1678, 1632, 0.299606651068, 0.320931941271, 20.9633922577, -0.00252697221003, -0.00106536655221, 0.0104061067104, 0.02971002087, 0.0990749746561, 0.316200613976, 0.489779323339, 0.428023010492, 0.38939204812, 0.30231282115, 0.273481011391, 0.327587336302, 0.177538365126, 0.0725829228759, 0.0394107401371, 0.0688908994198, 0.788859128952, 0.912897288799, 0.135065793991, 0.0401420779526, 0.18578633666, 0.256177932024, 0.144439041615, 0.442501038313, 0.345144331455, 0.168554574251, 0.0526206046343, 0.0542982295156, 0.0486765168607, 0.0315221510828, 0.0298161897808, 0.0335515923798, 0.0408311747015, 0.083162009716, 0.0264314245433, 0.000435455440311
1206, 1678, 1632, 0.299713939428, 0.320218592882, 20.7929077148, 0.00111167237628, -0.00170302251354, 0.0099352831021, 0.0290686637163, 0.0995524451137, 0.317049056292, 0.487427502871, 0.426639914513, 0.387552410364, 0.300685912371, 0.270766288042, 0.323778986931, 0.174541160464, 0.0707757696509, 0.0395175851882, 0.0678395330906, 0.782130718231, 0.905157327652, 0.133992269635, 0.0400239787996, 0.18374016881, 0.25305762887, 0.144770413637, 0.439485818148, 0.344006359577, 0.168188214302, 0.0536721162498, 0.0553155615926, 0.0505954623222, 0.0342397764325, 0.0311931148171, 0.0357069335878, 0.0436216853559, 0.0812600925565, 0.0311687029898, 0.00995564740151
1206, 1678, 1632, 0.299980252981, 0.32089176774, 20.9003372192, -0.000632876239251, 0.000358689343557, 0.0124898403883, 0.0305637381971, 0.100589253008, 0.315760672092, 0.486938267946, 0.426625549793, 0.387691944838, 0.301178634167, 0.272114962339, 0.325874269009, 0.174743548036, 0.0727275535464, 0.0408689044416, 0.0697441622615, 0.783486068249, 0.906162202358, 0.136006757617, 0.0425042174757, 0.185490772128, 0.255652874708, 0.146076828241, 0.439092338085, 0.34440356493, 0.169171497226, 0.0540733970702, 0.0564484559, 0.0502209253609, 0.0358848422766, 0.0329330600798, 0.0323077701032, 0.0413131527603, 0.0897649228573, 0.0369535833597, 0.0134720904753
1206, 1678, 1632, 0.299691259861, 0.320497572422, 20.7996921539, 0.00115629215725, -3.37630831382e-06, 0.0110186664388, 0.0318439938128, 0.10041744262, 0.315219223499, 0.487888395786, 0.427007287741, 0.384882479906, 0.299574404955, 0.271210968494, 0.324951857328, 0.175191804767, 0.0717118829489, 0.03940102458, 0.0691130235791, 0.782521188259, 0.904716134071, 0.133806139231, 0.0409363657236, 0.18316616118, 0.252329468727, 0.143933832645, 0.439255058765, 0.344217061996, 0.168833464384, 0.0536192432046, 0.0545982792974, 0.0508345328271, 0.0362682007253, 0.0340596139431, 0.0360320657492, 0.0433279797435, 0.0893334373832, 0.0342384651303, 0.0127237960696
1206, 1678, 1632, 0.299844652414, 0.32075163722, 20.8436050415, 0.000279299070826, -2.29241086345e-05, 0.00989315658808, 0.0301542244852, 0.0991704389453, 0.315140485764, 0.487057596445, 0.425957977772, 0.386044323444, 0.30114287138, 0.272205144167, 0.325571715832, 0.176644816995, 0.0721112564206, 0.0397304482758, 0.068996168673, 0.782923519611, 0.90538084507, 0.13451102376, 0.0415362417698, 0.184065252542, 0.253924846649, 0.145126461983, 0.439858794212, 0.342974901199, 0.169603154063, 0.0530494563282, 0.0562568716705, 0.0517426021397, 0.0364404842257, 0.0341026820242, 0.035227317363, 0.0424877479672, 0.0859192162752, 0.0327039584517, 0.00686633726582
1201, 1678, 1632, 0.299625903368, 0.320819944143, 20.7301712036, -0.0013119179057, -0.0014345733216, 0.0110756522045, 0.0298257376999, 0.0983277410269, 0.314323693514, 0.484567433596, 0.42284989357, 0.384277492762, 0.299852848053, 0.270091027021, 0.324093908072, 0.175953432918, 0.0718414708972, 0.0395307838917, 0.068697527051, 0.779826521873, 0.901188910007, 0.133700296283, 0.0404907166958, 0.182642668486, 0.253709435463, 0.143552109599, 0.436729520559, 0.339657574892, 0.167425587773, 0.0535044334829, 0.0562557503581, 0.0506331175566, 0.0340901948512, 0.0325535982847, 0.0342402607203, 0.0422140620649, 0.0847883149981, 0.030304023996, 0.0118490522727
1201, 1678, 1632, 0.299401193857, 0.320596337318, 20.6725654602, -0.000666246283799, -0.000714452413376, 0.00934814661741, 0.029895093292, 0.0998189970851, 0.312890589237, 0.483563750982, 0.423641979694, 0.384089499712, 0.299094170332, 0.270733088255, 0.32339450717, 0.173935249448, 0.0708430185914, 0.0397555790842, 0.0676525607705, 0.778754353523, 0.90045851469, 0.133092135191, 0.0406475774944, 0.181392014027, 0.251700103283, 0.142079412937, 0.436225503683, 0.341058850288, 0.167217627168, 0.0519289411604, 0.0526035055518, 0.0485384315252, 0.033842112869, 0.0302994716913, 0.0331614539027, 0.039665967226, 0.0837762281299, 0.0289921201766, 0.000682709156536
1201, 1678, 1632, 0.299494206905, 0.320751577616, 20.6882343292, -0.00216367235407, -0.00127798097674, 0.00973582267761, 0.0300625171512, 0.0985639542341, 0.313972324133, 0.483699053526, 0.423965662718, 0.383549153805, 0.29823872447, 0.269635140896, 0.323772490025, 0.17340631783, 0.0708718523383, 0.039046369493, 0.0686153620481, 0.779546976089, 0.900902032852, 0.133477553725, 0.0405223965645, 0.182161301374, 0.251378804445, 0.143096059561, 0.435818880796, 0.339795678854, 0.167910814285, 0.0518839471042, 0.0537118203938, 0.0497190356255, 0.0345682688057, 0.0321610048413, 0.0344649963081, 0.040663048625, 0.0836786851287, 0.0315601862967, 0.00263138138689
1201, 1678, 1632, 0.299458295107, 0.320725560188, 20.7099742889, -0.00188109336887, 5.02035545651e-05, 0.0096303364262, 0.0298541337252, 0.0979152992368, 0.314756453037, 0.484402805567, 0.424740970135, 0.383853316307, 0.298502653837, 0.269907712936, 0.323435544968, 0.174665406346, 0.0720481425524, 0.0384542457759, 0.0684308484197, 0.780811488628, 0.901418983936, 0.133612304926, 0.0405035577714, 0.182523965836, 0.252010166645, 0.142491623759, 0.435482382774, 0.341097414494, 0.16657102108, 0.0541292317212, 0.0556669309735, 0.0487619675696, 0.0339679904282, 0.0303874332458, 0.0336456559598, 0.040509313345, 0.0788606405258, 0.028251349926, 0.00680039543658
1201, 1678, 1632, 0.299527466297, 0.320711642504, 20.7262630463, 0.000371529109543, -0.000635359552689, 0.0101637979969, 0.0305252671242, 0.0993224680424, 0.314287960529, 0.485042661428, 0.423774212599, 0.384415030479, 0.299274533987, 0.270782053471, 0.323389619589, 0.174609705806, 0.0714312717319, 0.0399391539395, 0.0677627623081, 0.779644548893, 0.90198636055, 0.133690148592, 0.0412017069757, 0.183441847563, 0.252837538719, 0.144140735269, 0.435314357281, 0.339037507772, 0.167905718088, 0.0527928620577, 0.0548259094357, 0.0510631427169, 0.0343238562346, 0.031513441354, 0.0363284833729, 0.0443000048399, 0.0861020460725, 0.0311797615141, 0.00275390781462
1196, 1678, 1632, 0.299113094807, 0.320489376783, 20.6841659546, -0.00348113826476, -0.000507819408085, 0.0107991117984, 0.0316287837923, 0.0989448428154, 0.314870864153, 0.485080361366, 0.424925982952, 0.384565383196, 0.298576891422, 0.269407659769, 0.3237375319, 0.174711659551, 0.0711169168353, 0.0390454344451, 0.0682984888554, 0.779412746429, 0.901009321213, 0.134186580777, 0.041432376951, 0.181977555156, 0.251312017441, 0.141492635012, 0.432837873697, 0.339903980494, 0.166932120919, 0.0530435033143, 0.0542800687253, 0.0499876327813, 0.0368700996041, 0.0333463065326, 0.033805154264, 0.0417967997491, 0.085867844522, 0.0325176902115, 0.00998603645712
1196, 1678, 1632, 0.299488931894, 0.320620596409, 20.6912555695, -0.000760505616199, -0.000136894654133, 0.00935918465257, 0.0289246235043, 0.0989290550351, 0.313721269369, 0.484780937433, 0.424233496189, 0.383914738894, 0.298542141914, 0.26997333765, 0.323505759239, 0.174338787794, 0.0701795518398, 0.0381842106581, 0.0684470459819, 0.78017604351, 0.901415646076, 0.132987111807, 0.0401644892991, 0.182534590364, 0.252349883318, 0.143270477653, 0.434220790863, 0.340801268816, 0.167014420033, 0.0534954145551, 0.0550008751452, 0.0496203713119, 0.032881449908, 0.0327417738736, 0.0350879952312, 0.0410760715604, 0.0819424837828, 0.0309774130583, 0.00841768737882
1196, 1678, 1632, 0.299114078283, 0.320874094963, 20.6361083984, -0.00409971317276, 0.000144874793477, 0.00949870701879, 0.0290134791285, 0.0970484986901, 0.311557799578, 0.483770489693, 0.42230629921, 0.383274614811, 0.298521965742, 0.269600242376, 0.322475492954, 0.173947528005, 0.0714619457722, 0.0382239185274, 0.0679482370615, 0.778834402561, 0.900309026241, 0.133358478546, 0.0401676855981, 0.181440532207, 0.251010596752, 0.142128914595, 0.432208359241, 0.337580025196, 0.166051283479, 0.0519048571587, 0.0522980354726, 0.0492062158883, 0.0342451930046, 0.033213775605, 0.0337401404977, 0.0388783253729, 0.0803655311465, 0.0280063953251, 0.00746672414243
1196, 1678, 1632, 0.29917383194, 0.320773750544, 20.6681289673, -0.00308270659298, -0.00188878970221, 0.00911197345704, 0.0290184114128, 0.0980281457305, 0.31209474802, 0.482779830694, 0.424347907305, 0.38516420126, 0.298542708158, 0.269675821066, 0.323110342026, 0.174974888563, 0.0712908059359, 0.0386358983815, 0.0671662986279, 0.779470860958, 0.90140992403, 0.133346483111, 0.0409049428999, 0.181814447045, 0.251585006714, 0.14324568212, 0.432751893997, 0.338494539261, 0.165978580713, 0.0518073812127, 0.0538286976516, 0.0491777285933, 0.0335845649242, 0.0279760304838, 0.0318124517798, 0.041100692004, 0.0858039408922, 0.0309233739972, 0.00542752398178
1196, 1678, 1632, 0.299212366343, 0.320235401392, 20.7162132263, -0.00337764597498, 0.00018104207993, 0.0117066958919, 0.0316425301135, 0.100395008922, 0.315299898386, 0.485497623682, 0.425489157438, 0.385498344898, 0.300833433867, 0.271322369576, 0.324499607086, 0.175021499395, 0.0714079141617, 0.0393166206777, 0.0677860826254, 0.779458463192, 0.901826500893, 0.134375169873, 0.0409073457122, 0.182351440191, 0.252203673124, 0.143807351589, 0.432885766029, 0.34105232358, 0.168759465218, 0.0529942475259, 0.0555387511849, 0.0496012717485, 0.0337840095162, 0.0330154113472, 0.034659691155, 0.0431802086532, 0.0880478918552, 0.0362824164331, 0.0053763189353
1191, 1678, 1632, 0.29890114069, 0.320562422276, 20.6513938904, 0.000365720363334, 0.00118294800632, 0.00982950534672, 0.0298211146146, 0.098681204021, 0.313302606344, 0.484634310007, 0.424272835255, 0.384481221437, 0.298405975103, 0.269838482141, 0.323333799839, 0.173759326339, 0.0705393254757, 0.0389452911913, 0.0682557448745, 0.778997302055, 0.901738166809, 0.133684039116, 0.0398150868714, 0.181932628155, 0.251440018415, 0.141517490149, 0.429862469435, 0.337798714638, 0.166897848248, 0.0526892691851, 0.0556075237691, 0.0481086857617, 0.035131290555, 0.0326531715691, 0.0392211526632, 0.0447489954531, 0.0843927487731, 0.0321349427104, 0.0142685864121
1191, 1678, 1632, 0.298934340477, 0.320595651865, 20.6445045471, -0.000502556795254, -0.00103021541145, 0.00901225488633, 0.0275439042598, 0.0987578183413, 0.312265962362, 0.482771605253, 0.424470663071, 0.384575724602, 0.299462139606, 0.270631849766, 0.323864489794, 0.17468982935, 0.0705175027251, 0.0390114746988, 0.0682522505522, 0.777958095074, 0.90072697401, 0.133149713278, 0.0399426557124, 0.182122528553, 0.25132265687, 0.143175199628, 0.430714219809, 0.338257700205, 0.165517672896, 0.0506166554987, 0.0546912625432, 0.0490834191442, 0.033175714314, 0.0293797012419, 0.0341753102839, 0.0437461771071, 0.0849550440907, 0.0322932638228, 0.0104204686359
1191, 1678, 1632, 0.299123674631, 0.320737749338, 20.6883430481, 0.00205503357574, 0.00144491717219, 0.0102497469634, 0.0317722894251, 0.0993293374777, 0.31374207139, 0.483680516481, 0.423129677773, 0.38462716341, 0.299724459648, 0.269871532917, 0.323606014252, 0.175567418337, 0.071924559772, 0.0401193797588, 0.0685969889164, 0.77894192934, 0.901045441628, 0.133048832417, 0.0407297797501, 0.183191508055, 0.251333504915, 0.143666550517, 0.430573344231, 0.339094519615, 0.166780769825, 0.053219884634, 0.0547294728458, 0.0503834113479, 0.0366478413343, 0.0351400598884, 0.0342625379562, 0.0436406321824, 0.0856625437737, 0.0318369008601, 0.00760241085663
1191, 1678, 1632, 0.298815608025, 0.320608764887, 20.6562328339, 0.000576692866161, 0.000445132638561, 0.00895445700735, 0.0301290731877, 0.0997865796089, 0.313161373138, 0.484570652246, 0.4242362082, 0.383665382862, 0.298900157213, 0.270523756742, 0.324085652828, 0.17399983108, 0.0708734616637, 0.0390941686928, 0.0680695548654, 0.780070006847, 0.901030957699, 0.133332058787, 0.0401284210384, 0.182482302189, 0.250897675753, 0.142199367285, 0.429838448763, 0.337727963924, 0.166452661157, 0.0519827306271, 0.0543555207551, 0.0495922341943, 0.0338213033974, 0.0305072367191, 0.0322675406933, 0.0409764014184, 0.0810730457306, 0.0292238201946, 0.00311478646472
1191, 1678, 1632, 0.298663407564, 0.320802688599, 20.6588993073, 0.00170613860246, 0.000140932112117, 0.00949728302658, 0.0302583165467, 0.0976875200868, 0.313665062189, 0.484556734562, 0.424169480801, 0.383789658546, 0.298094749451, 0.269679248333, 0.323581695557, 0.175096750259, 0.071630500257, 0.039274379611, 0.0686426833272, 0.77910387516, 0.902325153351, 0.134072095156, 0.0397808067501, 0.182225748897, 0.251355677843, 0.141615658998, 0.428347617388, 0.337063878775, 0.166018649936, 0.0525768809021, 0.05354167521, 0.0478329062462, 0.0335202030838, 0.0320172309875, 0.0309163425118, 0.0396933145821, 0.0814001709223, 0.0312974601984, 0.00678564468399
1191, 1678, 1637, 0.298649400473, 0.320491462946, 20.6169281006, -0.00222031259909, -0.00136395788286, 0.0106290290132, 0.0289294924587, 0.0978020429611, 0.313391923904, 0.484407693148, 0.42443177104, 0.384024560452, 0.297922879457, 0.269825160503, 0.32341453433, 0.173804700375, 0.0708437934518, 0.0383937656879, 0.0678358376026, 0.778865814209, 0.900665700436, 0.133005514741, 0.0402795597911, 0.181451961398, 0.2508046031, 0.141485586762, 0.427571803331, 0.334795325994, 0.167329996824, 0.0535023882985, 0.0563047938049, 0.0487562529743, 0.0342981517315, 0.0335049852729, 0.0308316759765, 0.035661496222, 0.0817796215415, 0.0301773659885, 0.00583616318181
1191, 1678, 1637, 0.29772362113, 0.320276796818, 20.538022995, -0.00466417940333, -0.00116463634185, 0.00952654518187, 0.0284249968827, 0.0970793664455, 0.312283754349, 0.484084188938, 0.424737542868, 0.383526682854, 0.299796760082, 0.270044952631, 0.322667896748, 0.174433395267, 0.0710898712277, 0.0382713153958, 0.0677412450314, 0.778191626072, 0.899628043175, 0.132929980755, 0.0392865240574, 0.179383665323, 0.248660236597, 0.138907715678, 0.424222737551, 0.33380395174, 0.164597973228, 0.0495347157121, 0.0525966323912, 0.0473905093968, 0.034181509167, 0.0319510474801, 0.0317105725408, 0.0429439358413, 0.0781839042902, 0.025359949097, 0.00382033735514
1191, 1678, 1637, 0.298051565886, 0.320360690355, 20.5698070526, -0.00149245676585, 0.000414957117755, 0.0114377504215, 0.0293843131512, 0.0975695699453, 0.312366843224, 0.482832729816, 0.424293488264, 0.38514855504, 0.299120873213, 0.270494699478, 0.324409902096, 0.174417614937, 0.0705592781305, 0.0381585769355, 0.0670993030071, 0.77811819315, 0.900242626667, 0.133741512895, 0.0392063297331, 0.181099623442, 0.249241963029, 0.140324115753, 0.424100875854, 0.335303962231, 0.165556058288, 0.0529756397009, 0.0520902983844, 0.0459623560309, 0.029793260619, 0.0299651585519, 0.0321962200105, 0.0393336489797, 0.0788439437747, 0.024845322594, 0.00438268203288
1191, 1678, 1637, 0.298601657152, 0.320746868849, 20.6453552246, 0.000110406792373, -0.00121787493117, 0.00929044745862, 0.0296223964542, 0.0974185913801, 0.31240555644, 0.483500272036, 0.423601299524, 0.384950637817, 0.29912546277, 0.270681649446, 0.324523150921, 0.174993857741, 0.0712428167462, 0.0388311184943, 0.0672628059983, 0.778718173504, 0.900939822197, 0.134283557534, 0.0418345369399, 0.18206974864, 0.25141119957, 0.142107874155, 0.427002102137, 0.335949361324, 0.164715304971, 0.0514071136713, 0.0544550195336, 0.0501756966114, 0.0340175442398, 0.0324348062277, 0.0365615785122, 0.0408721938729, 0.0854770764709, 0.0348798073828, 0.00992566626519
