volR, volG, volB, x, y, Y,l1, l2, l3, l4, l5, l6, l7, l8, l9, l10, l11, l12, l13, l14, l15, l16, l17, l18, l19, l20, l21, l22, l23, l24, l25, l26, l27, l28, l29, l30, l31, l32, l33, l34, l35, l36
1248, 1731, 1675, 0.300095617771, 0.319828301668, 21.1518611908, 0.00158471229952, 0.00224867090583, 0.00953911058605, 0.0331129096448, 0.099881015718, 0.322403669357, 0.498031616211, 0.434422820807, 0.393935680389, 0.3066804111, 0.275463879108, 0.32896861434, 0.178028643131, 0.0719955191016, 0.0397683233023, 0.0678090751171, 0.791966080666, 0.918101191521, 0.137982726097, 0.0433773733675, 0.187825143337, 0.25701162219, 0.146766141057, 0.452072113752, 0.351504147053, 0.172361940145, 0.0531620383263, 0.0523795932531, 0.0521892756224, 0.0372169353068, 0.0354465208948, 0.0373276807368, 0.0414868481457, 0.0847949162126, 0.0273299496621, 0.00334143592045
1248, 1731, 1675, 0.300064951181, 0.319518208504, 21.0745716095, 0.0030460068956, 0.00105693016667, 0.0103874187917, 0.0328338481486, 0.0986253842711, 0.320526242256, 0.497378587723, 0.434227436781, 0.393665224314, 0.305429816246, 0.276285886765, 0.329769164324, 0.176950186491, 0.070255510509, 0.0397867560387, 0.067168392241, 0.790095627308, 0.916891157627, 0.136119380593, 0.0408899374306, 0.186486825347, 0.256417602301, 0.145116209984, 0.451065987349, 0.35134524107, 0.172685399652, 0.0543436408043, 0.0554961897433, 0.0539974756539, 0.0369931347668, 0.0364293754101, 0.0398581326008, 0.0427689366043, 0.0865933224559, 0.030440447852, 0.00558463018388
1248, 1731, 1675, 0.300344318151, 0.319666981697, 21.1284694672, 0.00135916017462, 0.00115567783359, 0.00887073762715, 0.0333901382983, 0.0994812995195, 0.321054011583, 0.498588711023, 0.43548899889, 0.393483757973, 0.304677337408, 0.275054335594, 0.329083144665, 0.17788977921, 0.0717422515154, 0.038960672915, 0.0675271674991, 0.790860891342, 0.918133020401, 0.137751743197, 0.0417935103178, 0.186343818903, 0.257330596447, 0.14672537148, 0.45140504837, 0.353813171387, 0.175067678094, 0.0543661117554, 0.0535416714847, 0.052159525454, 0.0366102159023, 0.0356834307313, 0.0397583469748, 0.0408710725605, 0.0846942216158, 0.0319460853934, 0.00323388399556
1248, 1731, 1675, 0.300210356712, 0.319732159376, 21.0871315002, 0.00449959049001, 0.00191016995814, 0.0101170782, 0.0334193333983, 0.0997893288732, 0.320277780294, 0.49752792716, 0.433867543936, 0.393112361431, 0.304524719715, 0.274811834097, 0.328404307365, 0.176507413387, 0.0711071640253, 0.0396657884121, 0.0668543875217, 0.790159523487, 0.917100310326, 0.136660322547, 0.0429632142186, 0.187051579356, 0.255388349295, 0.144375652075, 0.451368838549, 0.35244178772, 0.173025295138, 0.0539776012301, 0.0545640252531, 0.0529967918992, 0.0374334231019, 0.0393712855875, 0.0405561104417, 0.0408311784267, 0.0853609070182, 0.0319228507578, 0.00626432104036
1248, 1731, 1675, 0.300231069326, 0.319658130407, 21.1644763947, 0.00452822772786, 0.0027283760719, 0.0109518375248, 0.0330554880202, 0.100193224847, 0.323104381561, 0.499008566141, 0.435251235962, 0.393947333097, 0.305727571249, 0.276365607977, 0.329435795546, 0.179210841656, 0.0715675875545, 0.0394567586482, 0.0694100409746, 0.792178869247, 0.917819678783, 0.137146532536, 0.0429526939988, 0.187873765826, 0.257383406162, 0.145425185561, 0.45165014267, 0.35341373086, 0.174168244004, 0.056097574532, 0.055967438966, 0.0532322451472, 0.0390753000975, 0.0390127003193, 0.0417171679437, 0.0471314974129, 0.0894771441817, 0.0337813831866, 0.00932887848467
1238, 1731, 1675, 0.299834191799, 0.31997486949, 21.1909446716, 0.00555224018171, 0.00450079375878, 0.0117824655026, 0.0345775932074, 0.10089776665, 0.321610093117, 0.499451905489, 0.435164064169, 0.395095854998, 0.306077420712, 0.275776803493, 0.329840689898, 0.179871380329, 0.0717836543918, 0.03859083727, 0.0684732794762, 0.795388698578, 0.922469258308, 0.138020426035, 0.0422819890082, 0.187486380339, 0.256814271212, 0.145605117083, 0.449696034193, 0.35126721859, 0.174008324742, 0.0545285604894, 0.055281624198, 0.0523862242699, 0.0363860502839, 0.0382535010576, 0.0406945310533, 0.0418188162148, 0.0857912749052, 0.0293785277754, -0.00125364901032
1238, 1731, 1675, 0.300036549568, 0.320014387369, 21.2229595184, 0.00203442573547, 0.000842809211463, 0.010939235799, 0.0356813445687, 0.100359722972, 0.322595030069, 0.499627411366, 0.435252666473, 0.394249796867, 0.307188153267, 0.276768028736, 0.330706119537, 0.17913916707, 0.0722619593143, 0.0404501520097, 0.0680917128921, 0.794675111771, 0.922126173973, 0.13799251616, 0.0426071546972, 0.188681960106, 0.259711056948, 0.146782726049, 0.449367314577, 0.351554304361, 0.172663122416, 0.055856321007, 0.0561682023108, 0.0531051978469, 0.0380913466215, 0.039240386337, 0.0436593107879, 0.0443934500217, 0.0862667858601, 0.0309284683317, 0.010097771883
1238, 1731, 1675, 0.299993127584, 0.320257514715, 21.2279834747, 0.00382850295864, 0.00407663546503, 0.0125542199239, 0.0328015238047, 0.100219592452, 0.321649700403, 0.499506026506, 0.435088843107, 0.394208759069, 0.305810153484, 0.277222216129, 0.330480247736, 0.178941830993, 0.0721498951316, 0.0410570465028, 0.0692197158933, 0.794856488705, 0.922020494938, 0.138147458434, 0.0433640964329, 0.187593176961, 0.26010543108, 0.146522030234, 0.449140548706, 0.350698411465, 0.173382669687, 0.0551463849843, 0.0550318956375, 0.0518083535135, 0.0391351468861, 0.0400730594993, 0.0423552580178, 0.044226910919, 0.0866702497005, 0.0312887243927, 0.00604451075196
1238, 1731, 1675, 0.299882471561, 0.320238173008, 21.1432590485, -0.00117451243568, -0.00177815568168, 0.00995277799666, 0.0334599278867, 0.0991056114435, 0.321728914976, 0.497663259506, 0.433868169785, 0.392397671938, 0.304830133915, 0.275357484818, 0.329243183136, 0.178394570947, 0.0709297731519, 0.038106855005, 0.0675762370229, 0.795508861542, 0.921746551991, 0.137340143323, 0.0416806973517, 0.186940491199, 0.256497710943, 0.145029470325, 0.447730571032, 0.351937204599, 0.171809315681, 0.0544579476118, 0.0547139570117, 0.0516681298614, 0.0361873209476, 0.0361142233014, 0.0404434911907, 0.0426058359444, 0.0852945297956, 0.0317383557558, 0.006781892851
1238, 1731, 1675, 0.300225585699, 0.320491611958, 21.2289505005, 0.00282315630466, 0.00222037965432, 0.010106831789, 0.0337294824421, 0.100480921566, 0.321278750896, 0.498182535172, 0.434395194054, 0.392814487219, 0.306067168713, 0.27609539032, 0.330217480659, 0.178680554032, 0.0720138847828, 0.0403699502349, 0.0690143629909, 0.795727193356, 0.922411680222, 0.13853046298, 0.0429680682719, 0.187697216868, 0.257954210043, 0.147380843759, 0.449424147606, 0.351819485426, 0.174874946475, 0.0563379190862, 0.054543402046, 0.0531331859529, 0.0371949262917, 0.0362617559731, 0.0410907194018, 0.0455745756626, 0.0857282355428, 0.0269712302834, 0.00213311705738
