100, 100, 100, 0.294230639935, 0.313706576824, 42.297832489
100, 100, 101, 0.294390588999, 0.31401103735, 42.4233360291
100, 100, 102, 0.294332534075, 0.313878029585, 42.5981254578
100, 100, 103, 0.294235527515, 0.313772141933, 42.5854721069
100, 100, 104, 0.294232338667, 0.313940674067, 42.7541770935
100, 100, 105, 0.294265687466, 0.313731759787, 42.8520698547
100, 100, 106, 0.29426497221, 0.313802480698, 43.0796966553
100, 100, 107, 0.294457793236, 0.313863068819, 43.1056060791
100, 100, 108, 0.294297367334, 0.313851028681, 43.2897224426
100, 100, 109, 0.294445574284, 0.313853263855, 43.321231842
100, 100, 110, 0.294505745173, 0.313934773207, 43.5953788757
100, 100, 111, 0.294344961643, 0.313836991787, 43.5319290161
100, 100, 112, 0.294359922409, 0.313878804445, 43.821685791
100, 100, 113, 0.294270396233, 0.31379789114, 43.729511261
100, 100, 114, 0.294408738613, 0.313789993525, 44.0324821472
100, 100, 115, 0.294396936893, 0.313784629107, 44.0403060913
100, 100, 116, 0.29424187541, 0.313852339983, 44.2552185059
100, 100, 117, 0.294419676065, 0.313894659281, 44.3597488403
100, 100, 118, 0.294536232948, 0.313794344664, 44.6080169678
100, 100, 119, 0.294291079044, 0.313735991716, 44.5502738953
100, 100, 120, 0.294349521399, 0.313736468554, 44.7890739441
100, 100, 121, 0.294443041086, 0.313941001892, 44.881111145
100, 100, 122, 0.294410407543, 0.313822835684, 45.093914032
100, 100, 123, 0.294227182865, 0.313939124346, 45.0448226929
100, 100, 124, 0.294460177422, 0.313757121563, 45.3462638855
100, 100, 125, 0.294289112091, 0.313746124506, 45.3602905273
100, 100, 126, 0.294281035662, 0.313821345568, 45.527217865
100, 100, 127, 0.294294327497, 0.313935637474, 45.593585968
100, 100, 128, 0.294178724289, 0.313793927431, 45.8162078857
100, 100, 129, 0.294275075197, 0.313857644796, 45.8233108521
100, 100, 130, 0.294339090586, 0.313858807087, 46.0043182373
100, 100, 131, 0.294201523066, 0.313907623291, 46.0780105591
100, 100, 132, 0.294267445803, 0.313835740089, 46.2738380432
100, 100, 133, 0.294418275356, 0.313803672791, 46.4359169006
100, 100, 134, 0.294145464897, 0.31380456686, 46.5186653137
100, 100, 135, 0.294383734465, 0.313866168261, 46.626285553
100, 100, 136, 0.294297605753, 0.313774675131, 46.8045463562
100, 100, 137, 0.294224828482, 0.313764363527, 46.8915672302
100, 100, 138, 0.294284790754, 0.313716739416, 47.0300674438
100, 100, 139, 0.29438406229, 0.313782542944, 47.2519950867
100, 100, 140, 0.294181585312, 0.313749879599, 47.3447418213
100, 100, 141, 0.294096201658, 0.313628315926, 47.3567886353
100, 100, 142, 0.294181495905, 0.313720196486, 47.5387039185
100, 100, 143, 0.294121772051, 0.313644915819, 47.642326355
100, 100, 144, 0.29437828064, 0.313886970282, 47.9353294373
100, 100, 145, 0.294267684221, 0.313827216625, 47.9798316956
100, 100, 146, 0.294132709503, 0.313808470964, 48.1162986755
100, 100, 147, 0.294267237186, 0.31386756897, 48.266620636
100, 100, 148, 0.294256716967, 0.313627421856, 48.3958129883
100, 100, 149, 0.294088870287, 0.313739478588, 48.4713630676
100, 101, 100, 0.294153928757, 0.313645780087, 42.876953125
100, 101, 101, 0.294061273336, 0.313646197319, 42.7677230835
100, 101, 102, 0.294190019369, 0.313603460789, 43.1272964478
100, 101, 103, 0.294112205505, 0.313613563776, 43.1402854919
100, 101, 104, 0.294008284807, 0.313687294722, 43.3206138611
100, 101, 105, 0.294351607561, 0.313785821199, 43.4167900085
100, 101, 106, 0.294263601303, 0.313687086105, 43.6259460449
100, 101, 107, 0.294146597385, 0.313608676195, 43.5840301514
100, 101, 108, 0.294212341309, 0.313609093428, 43.8409881592
100, 101, 109, 0.29421889782, 0.31358975172, 43.8485832214
100, 101, 110, 0.294173181057, 0.313797920942, 44.1036224365
100, 101, 111, 0.293979108334, 0.313646703959, 44.0162811279
100, 101, 112, 0.294189810753, 0.313574612141, 44.3810424805
100, 101, 113, 0.294068485498, 0.313620477915, 44.3277740479
100, 101, 114, 0.2940800488, 0.313670933247, 44.569152832
100, 101, 115, 0.294122338295, 0.313621670008, 44.574836731
100, 101, 116, 0.294084429741, 0.313653290272, 44.8880500793
100, 101, 117, 0.294137090445, 0.313566237688, 44.8283958435
100, 101, 118, 0.294143348932, 0.313652276993, 45.0981941223
100, 101, 119, 0.294100195169, 0.313633322716, 45.1030845642
100, 101, 120, 0.294215917587, 0.313694953918, 45.4075317383
100, 101, 121, 0.293911129236, 0.313569486141, 45.3353385925
100, 101, 122, 0.29410135746, 0.313569068909, 45.6289176941
100, 101, 123, 0.294063031673, 0.31356933713, 45.605670929
100, 101, 124, 0.294300496578, 0.313692390919, 45.9316215515
100, 101, 125, 0.294031053782, 0.313619673252, 45.8801727295
100, 101, 126, 0.294007897377, 0.3135163486, 46.1191062927
100, 101, 127, 0.29410892725, 0.313603967428, 46.1454315186
100, 101, 128, 0.294164896011, 0.313755989075, 46.4397506714
100, 101, 129, 0.29423058033, 0.313570022583, 46.4412078857
100, 101, 130, 0.294168740511, 0.313628971577, 46.6081542969
100, 101, 131, 0.294039189816, 0.313545703888, 46.6795120239
100, 101, 132, 0.294164210558, 0.313538998365, 46.8672714233
100, 101, 133, 0.294033527374, 0.313560396433, 46.9399871826
100, 101, 134, 0.294196456671, 0.313794106245, 47.1005058289
100, 101, 135, 0.29414871335, 0.313609302044, 47.1952972412
100, 101, 136, 0.294113099575, 0.313514918089, 47.403678894
100, 101, 137, 0.294033914804, 0.313531666994, 47.454875946
100, 101, 138, 0.294131398201, 0.313604652882, 47.6593132019
100, 101, 139, 0.294234514236, 0.313479691744, 47.7422370911
100, 101, 140, 0.294094026089, 0.313541591167, 47.8933868408
100, 101, 141, 0.294037044048, 0.313583105803, 48.0207519531
100, 101, 142, 0.294254273176, 0.313611388206, 48.2451629639
100, 101, 143, 0.294131398201, 0.313625991344, 48.2866325378
100, 101, 144, 0.294156372547, 0.31349670887, 48.4439735413
100, 101, 145, 0.294167816639, 0.313655912876, 48.548614502
100, 101, 146, 0.294098049402, 0.313621848822, 48.7684288025
100, 101, 147, 0.293972373009, 0.313514769077, 48.8137054443
100, 101, 148, 0.294154435396, 0.313531398773, 49.0554389954
100, 101, 149, 0.293993264437, 0.3136112988, 49.046421051
100, 102, 100, 0.294038563967, 0.313386052847, 43.3889312744
100, 102, 101, 0.294028311968, 0.313501656055, 43.4387702942
100, 102, 102, 0.294165611267, 0.313374996185, 43.6540565491
100, 102, 103, 0.294130772352, 0.31355047226, 43.7098960876
100, 102, 104, 0.294018685818, 0.313588917255, 43.9384460449
100, 102, 105, 0.294084846973, 0.313611149788, 43.9253349304
100, 102, 106, 0.294093519449, 0.313398987055, 44.1357765198
100, 102, 107, 0.29396957159, 0.313402026892, 44.1560325623
100, 102, 108, 0.294139802456, 0.313455343246, 44.4361457825
100, 102, 109, 0.294054478407, 0.313491672277, 44.3901748657
100, 102, 110, 0.294023066759, 0.313429355621, 44.6516418457
100, 102, 111, 0.294056296349, 0.313461571932, 44.6914405823
100, 102, 112, 0.293903529644, 0.313357770443, 44.8933486938
100, 102, 113, 0.29406902194, 0.313519954681, 44.8903007507
100, 102, 114, 0.294147491455, 0.313645303249, 45.2352371216
100, 102, 115, 0.29401114583, 0.313284009695, 45.1539497375
100, 102, 116, 0.293967306614, 0.313361942768, 45.4056625366
100, 102, 117, 0.293891966343, 0.313511490822, 45.4110870361
100, 102, 118, 0.293882548809, 0.313412994146, 45.6311759949
100, 102, 119, 0.293908655643, 0.313176959753, 45.6348609924
100, 102, 120, 0.293825656176, 0.31327265501, 45.8989257812
100, 102, 121, 0.29403719306, 0.313421159983, 45.931476593
