137, 237, 1, 0.293060332537, 0.312674790621, 204.466171265, 0.0132443979383, 0.0141890486702, 0.0176549870521, 0.0841378197074, 0.615297913551, 2.71677899361, 4.57215833664, 4.55001735687, 4.29813575745, 3.47877144814, 3.3805501461, 4.32464027405, 2.40108656883, 0.866972327232, 0.470165461302, 0.570098638535, 7.44843053818, 8.36281013489, 1.06351017952, 0.374539136887, 2.12103176117, 2.69838881493, 1.28591108322, 4.45044898987, 3.52771258354, 1.35889160633, 0.421503275633, 0.399974554777, 0.333379656076, 0.316284239292, 0.284094750881, 0.241681545973, 0.271714180708, 0.522183060646, 0.189955085516, 0.057806443423
137, 237, 1, 0.293018788099, 0.312676280737, 204.304656982, 0.013186446391, 0.0139801222831, 0.0180045645684, 0.0825682654977, 0.614983618259, 2.71422624588, 4.56941986084, 4.54798221588, 4.29528665543, 3.47562074661, 3.37773823738, 4.32119417191, 2.39857053757, 0.865443408489, 0.470475882292, 0.570438623428, 7.44408082962, 8.35876464844, 1.06247007847, 0.372739464045, 2.11812257767, 2.69663500786, 1.28289711475, 4.44745635986, 3.52396082878, 1.35779285431, 0.419260412455, 0.398286372423, 0.331538766623, 0.313368111849, 0.278369873762, 0.237665131688, 0.271270364523, 0.518475830555, 0.188185319304, 0.0522272773087
137, 237, 1, 0.293028742075, 0.312659800053, 204.203475952, 0.0115062166005, 0.00921628717333, 0.0165105443448, 0.082607679069, 0.614343822002, 2.71377635002, 4.56854772568, 4.54481935501, 4.2937707901, 3.47477960587, 3.37493491173, 4.31862211227, 2.39761996269, 0.865363061428, 0.468672573566, 0.568705141544, 7.44149017334, 8.35376167297, 1.06114947796, 0.373221725225, 2.11930751801, 2.6948018074, 1.2825820446, 4.44803667068, 3.52213025093, 1.35547411442, 0.418609827757, 0.396591722965, 0.330027580261, 0.310356140137, 0.275285661221, 0.233625888824, 0.272671848536, 0.520443677902, 0.184006899595, 0.0452637299895
137, 237, 1, 0.293050974607, 0.312639385462, 204.257995605, 0.0153815001249, 0.0171604603529, 0.0191278215498, 0.0844014808536, 0.617616415024, 2.71524143219, 4.56965065002, 4.54734992981, 4.29396820068, 3.47472071648, 3.37546038628, 4.31877565384, 2.39740753174, 0.866232573986, 0.46995767951, 0.570394515991, 7.44143819809, 8.35347366333, 1.06221652031, 0.373964935541, 2.11856842041, 2.69575214386, 1.28477966785, 4.44885396957, 3.5230576992, 1.35681593418, 0.421026796103, 0.39899623394, 0.33099925518, 0.313626378775, 0.279400527477, 0.237806886435, 0.271832853556, 0.522894144058, 0.189012214541, 0.0547508783638
137, 237, 1, 0.293012499809, 0.312650442123, 204.162704468, 0.0134313032031, 0.0127459829673, 0.0186496712267, 0.0835819244385, 0.61450022459, 2.71448564529, 4.56851387024, 4.54470443726, 4.29154539108, 3.47307181358, 3.3759560585, 4.31867551804, 2.39690589905, 0.865432798862, 0.469738870859, 0.569440364838, 7.43948507309, 8.35194778442, 1.06193649769, 0.373098224401, 2.11690139771, 2.69298648834, 1.28296768665, 4.44600582123, 3.52123355865, 1.35606491566, 0.420032799244, 0.397128373384, 0.330348968506, 0.312184989452, 0.277591764927, 0.236709311604, 0.272927045822, 0.520538628101, 0.184408977628, 0.0526889748871
105, 218, 185, 0.293026775122, 0.312609285116, 204.147918701, 0.0132595561445, 0.0137337855995, 0.0174576491117, 0.0835068300366, 0.615236639977, 2.71407604218, 4.56895589828, 4.54634857178, 4.29341888428, 3.47383165359, 3.3740208149, 4.31687450409, 2.39642477036, 0.864138901234, 0.468690723181, 0.569561064243, 7.43771505356, 8.35228347778, 1.06173300743, 0.372487843037, 2.11743330956, 2.69347190857, 1.28324866295, 4.44655323029, 3.52330589294, 1.35567724705, 0.419533461332, 0.397092700005, 0.328605890274, 0.314184486866, 0.277556687593, 0.234816268086, 0.269150942564, 0.518007218838, 0.187049016356, 0.0527613498271
105, 218, 185, 0.292980879545, 0.312574923038, 204.108383179, 0.0102329412475, 0.0129358489066, 0.0172985736281, 0.0820750743151, 0.613673388958, 2.71449398994, 4.56907367706, 4.5461268425, 4.29433774948, 3.47520709038, 3.37582302094, 4.31818962097, 2.39700865746, 0.865044295788, 0.467542529106, 0.567749738693, 7.4388551712, 8.35040950775, 1.0604596138, 0.371833235025, 2.11759567261, 2.69469285011, 1.28147614002, 4.44619512558, 3.52040266991, 1.3537760973, 0.418448865414, 0.396922916174, 0.329465985298, 0.311182320118, 0.278171479702, 0.235580563545, 0.268870890141, 0.516934454441, 0.184933409095, 0.0466839112341
105, 218, 185, 0.292984783649, 0.312605440617, 204.188171387, 0.0129568325356, 0.0146709699184, 0.0161690060049, 0.0837832391262, 0.613921761513, 2.71431112289, 4.56990194321, 4.5467209816, 4.2959356308, 3.47572898865, 3.37657237053, 4.3188867569, 2.39861273766, 0.865074932575, 0.469973772764, 0.569413602352, 7.43901062012, 8.35402679443, 1.06087017059, 0.373573124409, 2.11830186844, 2.69432067871, 1.28158795834, 4.44535636902, 3.52212762833, 1.35708594322, 0.418850570917, 0.39679735899, 0.330721437931, 0.313535571098, 0.278694033623, 0.2342530936, 0.269858956337, 0.520666122437, 0.187680855393, 0.0544151291251
105, 218, 185, 0.29300558567, 0.31257674098, 204.166213989, 0.0123720970005, 0.0141695532948, 0.0182998254895, 0.0831567421556, 0.61529135704, 2.71330857277, 4.56995201111, 4.54696559906, 4.29536628723, 3.47567796707, 3.37730789185, 4.32040786743, 2.39828205109, 0.865465819836, 0.469171524048, 0.568057715893, 7.43760728836, 8.35193347931, 1.0616992712, 0.373032778502, 2.11715579033, 2.69492697716, 1.28182566166, 4.44740962982, 3.52300071716, 1.3572460413, 0.41828918457, 0.399195879698, 0.331586360931, 0.311633616686, 0.278791695833, 0.235588252544, 0.267090708017, 0.519110739231, 0.184531822801, 0.0498483218253
105, 218, 185, 0.292965710163, 0.312630861998, 204.075866699, 0.0107292737812, 0.0145279755816, 0.0184382647276, 0.0826839506626, 0.612308502197, 2.7109079361, 4.56571865082, 4.54379272461, 4.29413414001, 3.47500228882, 3.37549591064, 4.31830978394, 2.39634156227, 0.863862872124, 0.468809336424, 0.569732248783, 7.43625068665, 8.35147857666, 1.06085395813, 0.372401088476, 2.11565566063, 2.69237804413, 1.27956998348, 4.44451236725, 3.51889514923, 1.35444951057, 0.418606847525, 0.396449536085, 0.330494523048, 0.311806201935, 0.278479605913, 0.237386137247, 0.269639700651, 0.518234491348, 0.185549065471, 0.0528850704432
