volR, volG, volB, x, y, Y,l1, l2, l3, l4, l5, l6, l7, l8, l9, l10, l11, l12, l13, l14, l15, l16, l17, l18, l19, l20, l21, l22, l23, l24, l25, l26, l27, l28, l29, l30, l31, l32, l33, l34, l35, l36
1224, 1726, 1680, 0.298767656088, 0.31981742382, 21.8776760101, -0.000623666390311, 0.00135628366843, 0.010273986496, 0.0321321226656, 0.103119187057, 0.333817541599, 0.517623782158, 0.452143162489, 0.407788664103, 0.318225055933, 0.286096304655, 0.342238128185, 0.184212744236, 0.0755220428109, 0.0434110946953, 0.0714975520968, 0.822320461273, 0.951509058475, 0.14168779552, 0.0439875237644, 0.195690557361, 0.267509639263, 0.149180009961, 0.455247431993, 0.35879996419, 0.175838038325, 0.055888209492, 0.0591932982206, 0.0526932924986, 0.0373591221869, 0.0364144071937, 0.0346489958465, 0.0433169826865, 0.0908165946603, 0.0322114229202, 0.00358560914174
1224, 1726, 1680, 0.299019783735, 0.319651722908, 21.677488327, 0.00330038997345, 0.00409116130322, 0.0122665092349, 0.0329278185964, 0.104753911495, 0.332197397947, 0.511959135532, 0.446590483189, 0.404720366001, 0.3151730299, 0.282990723848, 0.338923364878, 0.183928474784, 0.076722830534, 0.043428786099, 0.0716622620821, 0.812426507473, 0.939399719238, 0.140636384487, 0.0449006073177, 0.193666324019, 0.264889836311, 0.148799970746, 0.451094657183, 0.356311142445, 0.174355596304, 0.0577517338097, 0.0615184605122, 0.0568644031882, 0.0393157526851, 0.040278006345, 0.038084641099, 0.0483024716377, 0.0970225334167, 0.0380975492299, 0.0155632169917
1224, 1726, 1680, 0.2989192307, 0.319816291332, 21.6327571869, 0.00360845797695, 0.00288078887388, 0.0108204707503, 0.0325818657875, 0.103501364589, 0.33037263155, 0.510578215122, 0.446434646845, 0.403833806515, 0.313398331404, 0.283309131861, 0.338573843241, 0.182471692562, 0.0761147290468, 0.0436291992664, 0.0714631825686, 0.811876058578, 0.9386100173, 0.140307947993, 0.0444949343801, 0.192558288574, 0.263825207949, 0.147934243083, 0.451783657074, 0.353903353214, 0.174139931798, 0.0569042265415, 0.0599673092365, 0.056282453239, 0.039931807667, 0.0366767756641, 0.0341903530061, 0.0433861687779, 0.0940865501761, 0.0345425792038, 0.00251732207835
1224, 1726, 1680, 0.298405140638, 0.319802880287, 21.5969657898, -0.000348173693055, 0.00117559323553, 0.0115553326905, 0.0325400643051, 0.102862231433, 0.330370813608, 0.510466694832, 0.445682823658, 0.403256982565, 0.314770549536, 0.283493131399, 0.338967353106, 0.182598814368, 0.0755678415298, 0.0437479279935, 0.0719321221113, 0.811853349209, 0.938536405563, 0.140595465899, 0.0432468019426, 0.192434757948, 0.262133091688, 0.147256374359, 0.448777884245, 0.35250928998, 0.173272877932, 0.0566189363599, 0.058396268636, 0.0520992577076, 0.037594422698, 0.0346070230007, 0.0344432778656, 0.0447677895427, 0.0942901000381, 0.0364670343697, 0.00485039036721
1224, 1726, 1680, 0.298650383949, 0.319637537003, 21.5931110382, -0.00252646626905, 0.00270211370662, 0.0106367142871, 0.0318030230701, 0.102525293827, 0.330753087997, 0.510674238205, 0.446021735668, 0.403056234121, 0.314669847488, 0.283592909575, 0.338129490614, 0.183431610465, 0.0758264362812, 0.0436180494726, 0.0706618204713, 0.811488628387, 0.938835918903, 0.139622196555, 0.0429151542485, 0.190988570452, 0.263097316027, 0.148570075631, 0.449680179358, 0.353918403387, 0.17292521894, 0.0564679056406, 0.0615137033165, 0.0545083172619, 0.0379367470741, 0.0386491976678, 0.0351257994771, 0.0408205352724, 0.0900883153081, 0.0345317050815, 0.0112394457683
1223, 1725, 1679, 0.298670649529, 0.319806098938, 21.634563446, 0.0021988847293, 0.00399259990081, 0.0112723074853, 0.0322573073208, 0.102058671415, 0.331239014864, 0.511335015297, 0.446273595095, 0.404267281294, 0.31389862299, 0.283167988062, 0.339068293571, 0.183327943087, 0.0760092437267, 0.0444294288754, 0.0711371302605, 0.812268078327, 0.940358221531, 0.140617191792, 0.0432318635285, 0.19204813242, 0.263151556253, 0.148128941655, 0.45033544302, 0.35443636775, 0.173699170351, 0.0576548650861, 0.0593736022711, 0.0540400668979, 0.0380608960986, 0.0347263291478, 0.034424290061, 0.0440260283649, 0.0909472107887, 0.0336238928139, 0.0076144807972
1223, 1725, 1679, 0.298765718937, 0.319933772087, 21.6205692291, 0.00173526455183, 0.00311301951297, 0.0119399409741, 0.033207911998, 0.103957258165, 0.330071002245, 0.509710907936, 0.445628523827, 0.40296959877, 0.314605504274, 0.283029735088, 0.338229507208, 0.182308778167, 0.0762468501925, 0.0439830087125, 0.0703550204635, 0.812583744526, 0.939872086048, 0.140354841948, 0.0433803759515, 0.191920414567, 0.263083130121, 0.148249387741, 0.4510024786, 0.354513823986, 0.173615753651, 0.0558295622468, 0.0577105022967, 0.0536237955093, 0.0376641154289, 0.0350838564336, 0.0345565527678, 0.043119456619, 0.092410646379, 0.0328755788505, 0.00870947446674
1223, 1725, 1679, 0.298449873924, 0.319476008415, 21.6191635132, 0.00140814576298, 0.00641107698902, 0.0121608525515, 0.0337328054011, 0.10522210598, 0.331281989813, 0.511766970158, 0.447420269251, 0.404505461454, 0.31464856863, 0.283653199673, 0.338462471962, 0.182967722416, 0.0757576972246, 0.0440298728645, 0.0713206678629, 0.811689913273, 0.939695239067, 0.141460478306, 0.0432335212827, 0.191688850522, 0.262565344572, 0.148602485657, 0.448284387589, 0.352850407362, 0.175086632371, 0.0566327646375, 0.0603788681328, 0.0547149293125, 0.0384248495102, 0.0392771400511, 0.0389826521277, 0.0453026257455, 0.0952673256397, 0.0370139963925, 0.00900457520038
1223, 1725, 1679, 0.299007475376, 0.319822818041, 21.619436264, 0.000677372619975, 0.00119522179011, 0.0112197296694, 0.0330150946975, 0.10388815403, 0.329437226057, 0.50933778286, 0.445416659117, 0.404149800539, 0.314787209034, 0.283115804195, 0.33841407299, 0.181646972895, 0.0752221569419, 0.0424586609006, 0.0703786015511, 0.812047362328, 0.940497934818, 0.139780253172, 0.0431853085756, 0.192305848002, 0.264598101377, 0.148618102074, 0.44945064187, 0.355537444353, 0.174357801676, 0.0574272125959, 0.0599986538291, 0.0540671013296, 0.0375275239348, 0.0393497645855, 0.0361508764327, 0.0436222106218, 0.091987028718, 0.033665869385, 0.0118084382266
1223, 1725, 1679, 0.299153000116, 0.319875389338, 21.6977233887, 0.00193927087821, 0.00390305905603, 0.0105527099222, 0.0310852173716, 0.104679331183, 0.330466240644, 0.510441839695, 0.447804301977, 0.404593139887, 0.315456688404, 0.284309655428, 0.338606089354, 0.182361796498, 0.0769216194749, 0.0439486317337, 0.0716834366322, 0.813024699688, 0.940271735191, 0.140707224607, 0.0447839461267, 0.193543463945, 0.265597373247, 0.150820195675, 0.452111959457, 0.35429161787, 0.174385219812, 0.0592281259596, 0.0612012706697, 0.0537197627127, 0.0400585569441, 0.0392182692885, 0.0366331264377, 0.0445574261248, 0.0956253111362, 0.0385545864701, 0.0155444694683
1224, 1726, 1680, 0.298716694117, 0.3200070858, 21.586894989, -0.000548612733837, 0.000670867273584, 0.010107787326, 0.0299321804196, 0.101784862578, 0.328603953123, 0.509322941303, 0.445614665747, 0.40334007144, 0.313220798969, 0.282742649317, 0.337923258543, 0.182155326009, 0.0744476392865, 0.0426526032388, 0.0716361552477, 0.811378359795, 0.939273238182, 0.139817535877, 0.0436115153134, 0.191866159439, 0.263291239738, 0.14792175591, 0.448968946934, 0.353063821793, 0.173768550158, 0.0557682961226, 0.0567500591278, 0.0516619570553, 0.0378418080509, 0.0360931232572, 0.0357636101544, 0.0440607219934, 0.0927844569087, 0.0329280756414, 0.00773960771039
1224, 1726, 1680, 0.298794180155, 0.319671601057, 21.6616039276, 0.00211983616464, 0.00237702089362, 0.0116890519857, 0.0335507392883, 0.104642510414, 0.331401407719, 0.510884821415, 0.44807946682, 0.404802501202, 0.314647674561, 0.283421009779, 0.338586390018, 0.183077514172, 0.0763257518411, 0.0438566505909, 0.0709967166185, 0.812174022198, 0.941044330597, 0.141221344471, 0.0439180620015, 0.192017912865, 0.264671415091, 0.149929717183, 0.450917303562, 0.353632986546, 0.174288615584, 0.05783348158, 0.0592385157943, 0.053103338927, 0.0397243760526, 0.0364353880286, 0.0343549922109, 0.044033870101, 0.0937873646617, 0.0336176306009, 0.00714894384146
1224, 1726, 1680, 0.298966348171, 0.320056647062, 21.6957683563, 0.00335105555132, 0.00367141328752, 0.0110613415018, 0.0322287343442, 0.104562230408, 0.331002175808, 0.510820865631, 0.446487545967, 0.403817147017, 0.314983457327, 0.283517628908, 0.339208006859, 0.183960005641, 0.0777459591627, 0.0442022271454, 0.071727283299, 0.812969744205, 0.941245675087, 0.140842214227, 0.0437073223293, 0.194135338068, 0.265043586493, 0.150013118982, 0.450940012932, 0.354050219059, 0.17552395165, 0.0577716939151, 0.059498835355, 0.0533301904798, 0.0374158881605, 0.0378398261964, 0.0376399233937, 0.045309882611, 0.0953844487667, 0.0364081263542, 0.012404743582
1224, 1726, 1680, 0.29927778244, 0.320000171661, 21.7326202393, 0.00492300372571, 0.0055349287577, 0.0121955890208, 0.0345864482224, 0.105121418834, 0.33128413558, 0.511514604092, 0.448019891977, 0.403895944357, 0.314432621002, 0.283326268196, 0.339443594217, 0.183466210961, 0.077249109745, 0.0448908917606, 0.0720714107156, 0.813679277897, 0.941412627697, 0.14130166173, 0.0452161431313, 0.193336412311, 0.264792591333, 0.150700613856, 0.452762305737, 0.355613827705, 0.176793903112, 0.0590615421534, 0.0615330561996, 0.056384447962, 0.0419201292098, 0.0409494191408, 0.0365404449403, 0.0479003340006, 0.0929882526398, 0.03772963956, 0.0153305269778
1224, 1726, 1680, 0.298552721739, 0.319703489542, 21.6095104218, -0.00269510247745, 0.00163030566182, 0.0100706387311, 0.0312355216593, 0.103046685457, 0.330551803112, 0.511108160019, 0.446374922991, 0.404339194298, 0.31436380744, 0.282834857702, 0.338726341724, 0.18240532279, 0.0758266448975, 0.0432347357273, 0.0706905946136, 0.811893820763, 0.94020229578, 0.140165090561, 0.0431669130921, 0.192883461714, 0.263133525848, 0.147540643811, 0.449926406145, 0.353185176849, 0.172815352678, 0.056086435914, 0.0589629709721, 0.0535101555288, 0.0390314720571, 0.0342237465084, 0.029939930886, 0.0423953607678, 0.0927009135485, 0.0324975624681, 0.00678646238521
1225, 1727, 1681, 0.298984527588, 0.31973028183, 21.7151832581, 0.00158731709234, 0.0045468439348, 0.0124395182356, 0.0336752049625, 0.104124039412, 0.332088083029, 0.512148559093, 0.447660475969, 0.404736965895, 0.316763222218, 0.284367918968, 0.339725255966, 0.183045998216, 0.0769036859274, 0.0433426164091, 0.0714693516493, 0.813397824764, 0.941501319408, 0.141568556428, 0.0452709682286, 0.193941101432, 0.265630841255, 0.150065004826, 0.450428277254, 0.355852723122, 0.175046488643, 0.0580133832991, 0.0599019452929, 0.0559129416943, 0.0399817414582, 0.0393183454871, 0.0381080508232, 0.0492493994534, 0.0984017029405, 0.037700727582, 0.0148693835363
1225, 1727, 1681, 0.298776060343, 0.320036262274, 21.6265029907, 4.55113913631e-05, 0.00147513975389, 0.010487887077, 0.0319397561252, 0.102692902088, 0.329279899597, 0.509886264801, 0.445639491081, 0.40287232399, 0.314478158951, 0.283757597208, 0.339393049479, 0.182432621717, 0.0755524933338, 0.0432804338634, 0.070673584938, 0.813203752041, 0.940994620323, 0.140187770128, 0.0431313589215, 0.19211140275, 0.262814879417, 0.147328644991, 0.450644910336, 0.35500010848, 0.174563676119, 0.0564622208476, 0.0591431111097, 0.0530188567936, 0.035494402051, 0.0332117117941, 0.0344572588801, 0.0460581444204, 0.0953536406159, 0.0340886972845, 0.00783161446452
