"r" "g" "b" "grey"
"3482332" 0.858823529411765 0.133333333333333 0.207843137254902 0.358749019607843
"5929760" 0.12156862745098 0.482352941176471 0.352941176470588 0.359725490196078
"7225231" 0.556862745098039 0.247058823529412 0.431372549019608 0.360701960784314
"2443418" 0.6 0.282352941176471 0.145098039215686 0.361682352941176
"5966846" 0.992156862745098 0.0431372549019608 0.356862745098039 0.362658823529412
"8522990" 0.929411764705882 0.0470588235294118 0.509803921568627 0.363635294117647
"89473" 0.501960784313725 0.364705882352941 0.00392156862745098 0.36461568627451
"15555" 0.76078431372549 0.235294117647059 0 0.365592156862745
"6973255" 0.274509803921569 0.403921568627451 0.415686274509804 0.36656862745098
"5932053" 0.0784313725490196 0.517647058823529 0.352941176470588 0.367545098039216
"237314" 0.00392156862745098 0.623529411764706 0.0117647058823529 0.368525490196078
"4728026" 0.850980392156863 0.141176470588235 0.282352941176471 0.369501960784314
"491583" 0.243137254901961 0.501960784313725 0.0274509803921569 0.370478431372549
"928486" 0.898039215686275 0.164705882352941 0.0549019607843137 0.371454901960784
"1808902" 0.0196078431372549 0.603921568627451 0.105882352941176 0.372435294117647
"2593552" 0.0588235294117647 0.576470588235294 0.152941176470588 0.373411764705882
"1606708" 0.2 0.517647058823529 0.0941176470588235 0.374388235294118
"217759" 0.619607843137255 0.32156862745098 0.0117647058823529 0.375364705882353
"348323" 0.635294117647059 0.313725490196078 0.0196078431372549 0.376345098039216
"676510" 0.615686274509804 0.32156862745098 0.0392156862745098 0.377321568627451
"9405704" 0.0274509803921569 0.52156862745098 0.56078431372549 0.378298039215686
"222335" 0.494117647058824 0.392156862745098 0.0117647058823529 0.379278431372549
"4549973" 0.329411764705882 0.427450980392157 0.270588235294118 0.380254901960784
"20141" 0.674509803921569 0.305882352941176 0 0.38123137254902
"750433" 0.376470588235294 0.450980392156863 0.0431372549019608 0.382207843137255
"5445627" 0.980392156862745 0.0901960784313725 0.325490196078431 0.383188235294118
"2122110" 0.490196078431373 0.380392156862745 0.125490196078431 0.384164705882353
"624445" 0.235294117647059 0.529411764705882 0.0352941176470588 0.385141176470588
"148422" 0.772549019607843 0.262745098039216 0.00784313725490196 0.386117647058824
"681091" 0.509803921568627 0.392156862745098 0.0392156862745098 0.387098039215686
"96352" 0.372549019607843 0.470588235294118 0.00392156862745098 0.388074509803921
"6651947" 0.164705882352941 0.501960784313725 0.396078431372549 0.389050980392157
"8001776" 0.937254901960784 0.0941176470588235 0.47843137254902 0.390027450980392
"1339753" 0.407843137254902 0.443137254901961 0.0784313725490196 0.391007843137255
"5721749" 0.580392156862745 0.305882352941176 0.341176470588235 0.39198431372549
"6962862" 0.67843137254902 0.243137254901961 0.415686274509804 0.392960784313726
"300839" 0.149019607843137 0.592156862745098 0.0156862745098039 0.393941176470588
"4280730" 0.6 0.317647058823529 0.254901960784314 0.394917647058823
"500750" 0.0509803921568627 0.643137254901961 0.0274509803921569 0.395894117647059
"79085" 0.925490196078431 0.203921568627451 0.00392156862745098 0.396870588235294
"1415964" 0.105882352941176 0.607843137254902 0.0823529411764706 0.397850980392157
"3570003" 0.32156862745098 0.474509803921569 0.211764705882353 0.398827450980392
"2583159" 0.462745098039216 0.415686274509804 0.152941176470588 0.399803921568627
"5997871" 0.180392156862745 0.52156862745098 0.356862745098039 0.400780392156863
"303132" 0.105882352941176 0.627450980392157 0.0156862745098039 0.401760784313725
"229214" 0.364705882352941 0.498039215686275 0.0117647058823529 0.402737254901961
"959506" 0.0666666666666667 0.643137254901961 0.0549019607843137 0.403713725490196
"8134638" 0.929411764705882 0.12156862745098 0.486274509803922 0.404690196078431
"3646214" 0.0196078431372549 0.63921568627451 0.215686274509804 0.405670588235294
"6767537" 0.690196078431373 0.262745098039216 0.403921568627451 0.406647058823529
"357495" 0.462745098039216 0.454901960784314 0.0196078431372549 0.407623529411765
"4487510" 0.333333333333333 0.474509803921569 0.266666666666667 0.408603921568627
"305425" 0.0627450980392157 0.662745098039216 0.0156862745098039 0.409580392156863
"7480557" 0.925490196078431 0.141176470588235 0.447058823529412 0.410556862745098
"961799" 0.0235294117647059 0.67843137254902 0.0549019607843137 0.411533333333333
"1548826" 0.0980392156862745 0.635294117647059 0.0901960784313725 0.412513725490196
"561982" 0.23921568627451 0.576470588235294 0.0313725490196078 0.413490196078431
"488064" 0.498039215686275 0.447058823529412 0.0274509803921569 0.414466666666667
"4359239" 0.274509803921569 0.517647058823529 0.258823529411765 0.415443137254902
"1457636" 0.890196078431372 0.23921568627451 0.0862745098039216 0.416423529411765
"307718" 0.0196078431372549 0.698039215686274 0.0156862745098039 0.4174
"7374134" 0.207843137254902 0.52156862745098 0.43921568627451 0.418376470588235
"105524" 0.2 0.611764705882353 0.00392156862745098 0.419352941176471
"2518403" 0.509803921568627 0.427450980392157 0.149019607843137 0.420333333333333
"6900399" 0.682352941176471 0.290196078431373 0.411764705882353 0.421309803921569
"33894" 0.396078431372549 0.517647058823529 0 0.422286274509804
"3250983" 0.149019607843137 0.607843137254902 0.192156862745098 0.423266666666667
"90540" 0.670588235294118 0.380392156862745 0.00392156862745098 0.424243137254902
"16622" 0.929411764705882 0.250980392156863 0 0.425219607843137
"344809" 0.909803921568627 0.258823529411765 0.0196078431372549 0.426196078431373
"1790404" 0.764705882352941 0.317647058823529 0.105882352941176 0.427176470588235
"238381" 0.172549019607843 0.63921568627451 0.0117647058823529 0.428152941176471
"218821" 0.768627450980392 0.337254901960784 0.0117647058823529 0.429129411764706
"6774416" 0.56078431372549 0.368627450980392 0.403921568627451 0.430105882352941
"5481233" 0.0627450980392157 0.63921568627451 0.325490196078431 0.431086274509804
"440580" 0.0117647058823529 0.725490196078431 0.0235294117647059 0.432062745098039
"5735502" 0.301960784313725 0.517647058823529 0.341176470588235 0.433039215686275
"8291646" 0.23921568627451 0.52156862745098 0.494117647058824 0.43401568627451
"5390043" 0.854901960784314 0.243137254901961 0.32156862745098 0.434996078431372
"5718230" 0.835294117647059 0.250980392156863 0.341176470588235 0.435972549019608
"9589405" 0.611764705882353 0.32156862745098 0.572549019607843 0.436949019607843
"1155888" 0.184313725490196 0.63921568627451 0.0666666666666667 0.437929411764706
"1538433" 0.501960784313725 0.474509803921569 0.0901960784313725 0.438905882352941
"551589" 0.643137254901961 0.415686274509804 0.0313725490196078 0.439882352941177
"7509289" 0.156862745098039 0.584313725490196 0.447058823529412 0.440858823529412
"151772" 0.858823529411765 0.313725490196078 0.00784313725490196 0.441839215686274
"425601" 0.501960784313725 0.494117647058824 0.0235294117647059 0.44281568627451
"6981196" 0.294117647058824 0.525490196078431 0.415686274509804 0.443792156862745
"6505173" 0.831372549019608 0.258823529411765 0.388235294117647 0.44476862745098
"299613" 0.36078431372549 0.572549019607843 0.0156862745098039 0.445749019607843
"4627251" 0.196078431372549 0.607843137254902 0.274509803921569 0.446725490196078
"6726932" 0.0745098039215686 0.647058823529412 0.4 0.447701960784314
"8424508" 0.231372549019608 0.549019607843137 0.501960784313725 0.448678431372549
"5522905" 0.847058823529412 0.270588235294118 0.329411764705882 0.449658823529412
"6253197" 0.549019607843137 0.415686274509804 0.372549019607843 0.450635294117647
"1158186" 0.16078431372549 0.674509803921569 0.0666666666666667 0.451611764705882
"1343108" 0.513725490196078 0.494117647058824 0.0784313725490196 0.452592156862745
"301906" 0.317647058823529 0.607843137254902 0.0156862745098039 0.45356862745098
"173630" 0.23921568627451 0.650980392156863 0.00784313725490196 0.454545098039216
"99712" 0.498039215686275 0.52156862745098 0.00392156862745098 0.455521568627451
"7316252" 0.105882352941176 0.63921568627451 0.435294117647059 0.456501960784314
"47642" 0.0980392156862745 0.729411764705882 0 0.457478431372549
"7570521" 0.345098039215686 0.517647058823529 0.450980392156863 0.458454901960784
"5725109" 0.705882352941177 0.356862745098039 0.341176470588235 0.45943137254902
"30370" 0.631372549019608 0.462745098039216 0 0.460411764705882
"2532156" 0.231372549019608 0.63921568627451 0.149019607843137 0.461388235294118
"632386" 0.254901960784314 0.650980392156863 0.0352941176470588 0.462364705882353
"558468" 0.513725490196078 0.52156862745098 0.0313725490196078 0.463341176470588
"3427810" 0.882352941176471 0.301960784313725 0.203921568627451 0.464321568627451
"1017219" 0.509803921568627 0.52156862745098 0.0588235294117647 0.465298039215686
"3573363" 0.447058823529412 0.525490196078431 0.211764705882353 0.466274509803922
"508686" 0.0509803921568627 0.764705882352941 0.0274509803921569 0.467254901960784
"434768" 0.309803921568627 0.635294117647059 0.0235294117647059 0.46823137254902
"306492" 0.231372549019608 0.67843137254902 0.0156862745098039 0.469207843137255
"8796655" 0.933333333333333 0.223529411764706 0.525490196078431 0.47018431372549
"3449663" 0.243137254901961 0.63921568627451 0.203921568627451 0.471164705882353
"6114523" 0.854901960784314 0.298039215686275 0.364705882352941 0.472141176470588
"7246920" 0.27843137254902 0.580392156862745 0.431372549019608 0.473117647058824
"6260076" 0.419607843137255 0.52156862745098 0.372549019607843 0.474094117647059
"163232" 0.623529411764706 0.490196078431373 0.00784313725490196 0.475074509803922
"3980049" 0.0627450980392157 0.733333333333333 0.235294117647059 0.476050980392157
"765248" 0.247058823529412 0.67843137254902 0.0431372549019608 0.477027450980392
"691330" 0.505882352941176 0.549019607843137 0.0392156862745098 0.478003921568627
"1734820" 0.63921568627451 0.470588235294118 0.101960784313725 0.47898431372549
"7029742" 0.929411764705882 0.262745098039216 0.419607843137255 0.479960784313726
"510984" 0.0274509803921569 0.8 0.0274509803921569 0.480937254901961
"641548" 0.0431372549019608 0.792156862745098 0.0352941176470588 0.481917647058823
"111167" 0.243137254901961 0.698039215686274 0.00392156862745098 0.482894117647059
"5916910" 0.929411764705882 0.282352941176471 0.352941176470588 0.483870588235294
"1680467" 0.32156862745098 0.643137254901961 0.0980392156862745 0.484847058823529
"6832124" 0.984313725490196 0.247058823529412 0.407843137254902 0.485827450980392
"4823638" 0.333333333333333 0.603921568627451 0.286274509803922 0.486803921568627
"7488498" 0.945098039215686 0.262745098039216 0.447058823529412 0.487780392156863
"7816685" 0.925490196078431 0.270588235294118 0.466666666666667 0.488756862745098
"1100304" 0.0588235294117647 0.792156862745098 0.0627450980392157 0.489737254901961
"1884954" 0.0980392156862745 0.764705882352941 0.109803921568627 0.490713725490196
"898110" 0.23921568627451 0.705882352941177 0.0509803921568627 0.491690196078431
"1335013" 0.894117647058824 0.368627450980392 0.0784313725490196 0.492666666666667
"41830" 0.396078431372549 0.63921568627451 0 0.493647058823529
"370017" 0.376470588235294 0.647058823529412 0.0196078431372549 0.494623529411765
"296099" 0.635294117647059 0.517647058823529 0.0156862745098039 0.4956
"1230873" 0.0941176470588235 0.784313725490196 0.0705882352941176 0.496580392156863
"5667227" 0.603921568627451 0.474509803921569 0.337254901960784 0.497556862745098
"1083037" 0.611764705882353 0.525490196078431 0.0627450980392157 0.498533333333333
"7236527" 0.682352941176471 0.419607843137255 0.431372549019608 0.499509803921569
"2802461" 0.109803921568627 0.764705882352941 0.164705882352941 0.500490196078431
"500586" 0.411764705882353 0.63921568627451 0.0274509803921569 0.501466666666667
"24563" 0.949019607843137 0.372549019607843 0 0.502443137254902
"352750" 0.929411764705882 0.380392156862745 0.0196078431372549 0.503419607843137
"26851" 0.886274509803922 0.407843137254902 0 0.5044
"702785" 0.250980392156863 0.725490196078431 0.0392156862745098 0.505376470588235
"118046" 0.113725490196078 0.803921568627451 0.00392156862745098 0.506352941176471
"13214247" 0.149019607843137 0.635294117647059 0.788235294117647 0.507333333333333
"1087618" 0.505882352941176 0.596078431372549 0.0627450980392157 0.508309803921569
"502879" 0.368627450980392 0.674509803921569 0.0274509803921569 0.509286274509804
"26856" 0.905882352941176 0.407843137254902 0 0.510262745098039
"48704" 0.247058823529412 0.745098039215686 0 0.511243137254902
"29144" 0.843137254901961 0.443137254901961 0 0.512219607843137
"357331" 0.823529411764706 0.450980392156863 0.0196078431372549 0.513196078431373
"120339" 0.0705882352941176 0.83921568627451 0.00392156862745098 0.514172549019608
"707366" 0.145098039215686 0.796078431372549 0.0392156862745098 0.51515294117647
"176985" 0.345098039215686 0.701960784313725 0.00784313725490196 0.516129411764706
"103067" 0.603921568627451 0.572549019607843 0.00392156862745098 0.517105882352941
"485612" 0.92156862745098 0.407843137254902 0.0274509803921569 0.518082352941177
"50997" 0.203921568627451 0.780392156862745 0 0.519062745098039
"433542" 0.52156862745098 0.615686274509804 0.0235294117647059 0.520039215686274
"250908" 0.105882352941176 0.831372549019608 0.0117647058823529 0.52101568627451
"2152966" 0.0196078431372549 0.854901960784314 0.125490196078431 0.521996078431372
"307554" 0.380392156862745 0.694117647058824 0.0156862745098039 0.522972549019608
"14459946" 0.16078431372549 0.643137254901961 0.862745098039216 0.523949019607843
"105360" 0.56078431372549 0.607843137254902 0.00392156862745098 0.524925490196078
"181566" 0.23921568627451 0.772549019607843 0.00784313725490196 0.525905882352941
"564111" 0.556862745098039 0.607843137254902 0.0313725490196078 0.526882352941176
"381477" 0.141176470588235 0.823529411764706 0.0196078431372549 0.527858823529412
"253201" 0.0627450980392157 0.866666666666667 0.0117647058823529 0.528835294117647
"1753154" 0.254901960784314 0.752941176470588 0.101960784313725 0.52981568627451
"12362558" 0.23921568627451 0.63921568627451 0.737254901960784 0.530792156862745
"181571" 0.258823529411765 0.772549019607843 0.00784313725490196 0.53176862745098
"107653" 0.517647058823529 0.643137254901961 0.00392156862745098 0.532745098039216
"6867730" 0.0666666666666667 0.796078431372549 0.407843137254902 0.533725490196078
"55583" 0.117647058823529 0.850980392156863 0 0.534701960784314
"894591" 0.494117647058824 0.650980392156863 0.0509803921568627 0.535678431372549
"1079513" 0.847058823529412 0.470588235294118 0.0627450980392157 0.536658823529412
"38311" 0.650980392156863 0.584313725490196 0 0.537635294117647
"1170708" 0.0745098039215686 0.866666666666667 0.0666666666666667 0.538611764705882
"640327" 0.274509803921569 0.772549019607843 0.0352941176470588 0.539588235294118
"423144" 0.905882352941176 0.454901960784314 0.0235294117647059 0.54056862745098
"294868" 0.827450980392157 0.498039215686275 0.0156862745098039 0.541545098039216
"112234" 0.411764705882353 0.713725490196078 0.00392156862745098 0.542521568627451
"386063" 0.0549019607843137 0.894117647058824 0.0196078431372549 0.543498039215686
"60164" 0.0117647058823529 0.92156862745098 0 0.544478431372549
"40604" 0.607843137254902 0.619607843137255 0 0.545454901960784
"314433" 0.250980392156863 0.8 0.0156862745098039 0.54643137254902
"642620" 0.231372549019608 0.807843137254902 0.0352941176470588 0.547407843137255
"5685561" 0.219607843137255 0.756862745098039 0.337254901960784 0.548388235294118
"188445" 0.109803921568627 0.87843137254902 0.00784313725490196 0.549364705882353
"2451200" 1 0.4 0.145098039215686 0.550341176470588
"1614480" 0.56078431372549 0.635294117647059 0.0941176470588235 0.551321568627451
"518920" 0.0274509803921569 0.92156862745098 0.0274509803921569 0.552298039215686
"1303570" 0.0666666666666667 0.894117647058824 0.0745098039215686 0.553274509803922
"371084" 0.545098039215686 0.662745098039216 0.0196078431372549 0.554250980392157
"7641982" 0.490196078431373 0.607843137254902 0.454901960784314 0.555231372549019
"2144866" 0.380392156862745 0.729411764705882 0.125490196078431 0.556207843137255
"245096" 0.403921568627451 0.741176470588235 0.0117647058823529 0.55718431372549
"116820" 0.325490196078431 0.784313725490196 0.00392156862745098 0.558160784313726
"193026" 0.00392156862745098 0.949019607843137 0.00784313725490196 0.559141176470588
"4629380" 0.513725490196078 0.63921568627451 0.274509803921569 0.560117647058823
"99548" 0.858823529411765 0.517647058823529 0.00392156862745098 0.561094117647059
"775482" 0.223529411764706 0.835294117647059 0.0431372549019608 0.562070588235294
"1362509" 0.298039215686275 0.792156862745098 0.0784313725490196 0.563050980392157
"321307" 0.101960784313725 0.905882352941176 0.0156862745098039 0.564027450980392
"1160315" 0.47843137254902 0.705882352941177 0.0666666666666667 0.565003921568628
"323595" 0.0392156862745098 0.941176470588235 0.0156862745098039 0.56598431372549
"304035" 0.635294117647059 0.63921568627451 0.0156862745098039 0.566960784313725
"230117" 0.894117647058824 0.509803921568627 0.0117647058823529 0.567937254901961
"101841" 0.815686274509804 0.552941176470588 0.00392156862745098 0.568913725490196
"580152" 0.215686274509804 0.854901960784314 0.0313725490196078 0.569894117647059
"49771" 0.415686274509804 0.76078431372549 0 0.570870588235294
"1692989" 0.235294117647059 0.835294117647059 0.0980392156862745 0.571847058823529
"249682" 0.317647058823529 0.811764705882353 0.0117647058823529 0.572823529411765
"434604" 0.670588235294118 0.631372549019608 0.0235294117647059 0.573803921568627
"1110538" 0.0352941176470588 0.949019607843137 0.0627450980392157 0.574780392156863
"123694" 0.176470588235294 0.890196078431372 0.00392156862745098 0.575756862745098
"1017060" 0.890196078431372 0.517647058823529 0.0588235294117647 0.576733333333333
"691161" 0.847058823529412 0.545098039215686 0.0392156862745098 0.577713725490196
"5823009" 0.125490196078431 0.854901960784314 0.345098039215686 0.578690196078431
"380251" 0.352941176470588 0.803921568627451 0.0196078431372549 0.579666666666667
"456457" 0.0313725490196078 0.968627450980392 0.0235294117647059 0.580647058823529
"7522873" 0.219607843137255 0.792156862745098 0.447058823529412 0.581623529411765
"254263" 0.211764705882353 0.882352941176471 0.0117647058823529 0.5826
"125987" 0.133333333333333 0.925490196078431 0.00392156862745098 0.583576470588235
"10537768" 0.152941176470588 0.796078431372549 0.627450980392157 0.584556862745098
"182633" 0.407843137254902 0.788235294117647 0.00784313725490196 0.585533333333333
"1021641" 0.784313725490196 0.588235294117647 0.0588235294117647 0.586509803921569
"34797" 0.925490196078431 0.529411764705882 0 0.587486274509804
"969571" 0.384313725490196 0.796078431372549 0.0549019607843137 0.588466666666667
"1243400" 0.0274509803921569 0.976470588235294 0.0705882352941176 0.589443137254902
"11961520" 0.686274509803922 0.517647058823529 0.713725490196078 0.590419607843137
"2356237" 0.0470588235294118 0.956862745098039 0.137254901960784 0.591396078431373
"2030338" 0.00392156862745098 0.984313725490196 0.117647058823529 0.592376470588235
"130568" 0.0274509803921569 0.996078431372549 0.00392156862745098 0.593352941176471
"4056101" 0.141176470588235 0.894117647058824 0.23921568627451 0.594329411764706
"187214" 0.301960784313725 0.858823529411765 0.00784313725490196 0.595309803921569
"7764451" 0.886274509803922 0.474509803921569 0.462745098039216 0.596286274509804
"387125" 0.203921568627451 0.909803921568627 0.0196078431372549 0.597262745098039
"1171775" 0.243137254901961 0.882352941176471 0.0666666666666667 0.598239215686275
"2160907" 0.0392156862745098 0.976470588235294 0.125490196078431 0.599219607843137
"717600" 0.12156862745098 0.952941176470588 0.0392156862745098 0.600196078431372
"241577" 0.658823529411765 0.686274509803922 0.0117647058823529 0.601172549019608
"2852079" 0.933333333333333 0.517647058823529 0.168627450980392 0.602149019607843
"700328" 0.654901960784314 0.686274509803922 0.0392156862745098 0.603129411764706
"572052" 0.576470588235294 0.729411764705882 0.0313725490196078 0.604105882352941
"389418" 0.16078431372549 0.945098039215686 0.0196078431372549 0.605082352941177
"369858" 0.756862745098039 0.643137254901961 0.0196078431372549 0.606058823529412
"2271916" 0.670588235294118 0.666666666666667 0.133333333333333 0.607039215686274
"2947850" 0.0352941176470588 0.984313725490196 0.172549019607843 0.60801568627451
"5612710" 0.647058823529412 0.643137254901961 0.333333333333333 0.608992156862745
"320076" 0.294117647058824 0.886274509803922 0.0156862745098039 0.609972549019608
"3332683" 0.290196078431373 0.854901960784314 0.196078431372549 0.610949019607843
"1432913" 0.313725490196078 0.866666666666667 0.0823529411764706 0.611925490196079
"1304637" 0.235294117647059 0.909803921568627 0.0745098039215686 0.612901960784314
"2804590" 0.427450980392157 0.796078431372549 0.164705882352941 0.613882352941176
"46252" 0.670588235294118 0.705882352941177 0 0.614858823529412
"1287365" 0.768627450980392 0.643137254901961 0.0745098039215686 0.615835294117647
"191805" 0.235294117647059 0.929411764705882 0.00784313725490196 0.616811764705882
"322369" 0.250980392156863 0.92156862745098 0.0156862745098039 0.617792156862745
"302809" 0.847058823529412 0.619607843137255 0.0156862745098039 0.61876862745098
"120175" 0.431372549019608 0.835294117647059 0.00392156862745098 0.619745098039216
"2219856" 0.309803921568627 0.874509803921569 0.129411764705882 0.620721568627451
"1089747" 0.823529411764706 0.627450980392157 0.0627450980392157 0.621701960784314
"10275404" 0.294117647058824 0.792156862745098 0.611764705882353 0.622678431372549
"3517615" 0.682352941176471 0.674509803921569 0.207843137254902 0.623654901960784
"50833" 0.564705882352941 0.776470588235294 0 0.624635294117647
"4780576" 0.12156862745098 0.949019607843137 0.282352941176471 0.625611764705882
"1565775" 0.305882352941176 0.894117647058824 0.0901960784313725 0.626588235294118
"122468" 0.388235294117647 0.870588235294118 0.00392156862745098 0.627564705882353
"6589156" 0.890196078431372 0.541176470588235 0.392156862745098 0.628545098039216
"9493047" 0.211764705882353 0.854901960784314 0.564705882352941 0.629521568627451
"507301" 0.643137254901961 0.741176470588235 0.0274509803921569 0.630498039215686
"324667" 0.227450980392157 0.956862745098039 0.0156862745098039 0.631474509803922
"8964954" 0.349019607843137 0.796078431372549 0.533333333333333 0.632454901960784
"837776" 0.56078431372549 0.784313725490196 0.0470588235294118 0.633431372549019
"253037" 0.423529411764706 0.862745098039216 0.0117647058823529 0.634407843137255
"1037687" 0.462745098039216 0.835294117647059 0.0588235294117647 0.63538431372549
"1624714" 0.537254901960784 0.792156862745098 0.0941176470588235 0.636364705882353
"2409364" 0.576470588235294 0.764705882352941 0.141176470588235 0.637341176470588
"13018768" 0.56078431372549 0.650980392156863 0.776470588235294 0.638317647058824
"129337" 0.219607843137255 0.976470588235294 0.00392156862745098 0.639298039215686
"457524" 0.2 0.984313725490196 0.0235294117647059 0.640274509803921
"785711" 0.180392156862745 0.992156862745098 0.0431372549019608 0.641250980392157
"1679077" 0.894117647058824 0.619607843137255 0.0980392156862745 0.642227450980392
"842357" 0.454901960784314 0.854901960784314 0.0470588235294118 0.643207843137255
"10940940" 0.0431372549019608 0.949019607843137 0.650980392156863 0.64418431372549
"3270225" 0.313725490196078 0.901960784313726 0.192156862745098 0.645160784313726
"109782" 0.835294117647059 0.674509803921569 0.00392156862745098 0.646137254901961
"10521563" 0.854901960784314 0.545098039215686 0.627450980392157 0.647117647058823
"916280" 0.215686274509804 0.984313725490196 0.0509803921568627 0.648094117647059
"385899" 0.415686274509804 0.890196078431372 0.0196078431372549 0.649070588235294
"257623" 0.337254901960784 0.933333333333333 0.0117647058823529 0.650047058823529
"442545" 0.690196078431373 0.752941176470588 0.0235294117647059 0.651027450980392
"4259362" 0.129411764705882 0.996078431372549 0.250980392156863 0.652003921568627
"185993" 0.533333333333333 0.83921568627451 0.00784313725490196 0.652980392156863
"718662" 0.270588235294118 0.968627450980392 0.0392156862745098 0.653960784313725
"5557121" 0.501960784313725 0.796078431372549 0.329411764705882 0.654937254901961
"14449389" 0.925490196078431 0.47843137254902 0.862745098039216 0.655913725490196
"899013" 0.768627450980392 0.717647058823529 0.0509803921568627 0.656890196078431
"2290250" 0.286274509803922 0.949019607843137 0.133333333333333 0.657870588235294
"1759869" 0.486274509803922 0.854901960784314 0.101960784313725 0.658847058823529
"2088056" 0.466666666666667 0.862745098039216 0.12156862745098 0.659823529411765
"644749" 0.549019607843137 0.83921568627451 0.0352941176470588 0.6608
"7002721" 0.376470588235294 0.854901960784314 0.415686274509804 0.661780392156863
"701395" 0.823529411764706 0.701960784313725 0.0392156862745098 0.662756862745098
"518761" 0.407843137254902 0.917647058823529 0.0274509803921569 0.663733333333333
"42738" 0.945098039215686 0.650980392156863 0 0.664709803921569
"64586" 0.286274509803922 0.988235294117647 0 0.665690196078431
"45026" 0.882352941176471 0.686274509803922 0 0.666666666666667
"318855" 0.525490196078431 0.866666666666667 0.0156862745098039 0.667643137254902
"7535395" 0.133333333333333 0.984313725490196 0.447058823529412 0.668623529411765
"1636174" 0.301960784313725 0.968627450980392 0.0941176470588235 0.6696
"247225" 0.72156862745098 0.772549019607843 0.0117647058823529 0.670576470588235
"118949" 0.643137254901961 0.815686274509804 0.00392156862745098 0.671552941176471
"303871" 0.996078431372549 0.635294117647059 0.0156862745098039 0.672533333333333
"11717485" 0.423529411764706 0.796078431372549 0.698039215686274 0.673509803921568
"503782" 0.898039215686275 0.686274509803922 0.0274509803921569 0.674486274509804
"321148" 0.482352941176471 0.901960784313726 0.0156862745098039 0.675462745098039
"8450614" 0.207843137254902 0.949019607843137 0.501960784313725 0.676443137254902
"12778252" 0.0431372549019608 0.984313725490196 0.76078431372549 0.677419607843137
"249518" 0.67843137254902 0.807843137254902 0.0117647058823529 0.678396078431373
"121242" 0.6 0.850980392156863 0.00392156862745098 0.679372549019608
"13163085" 0.298039215686275 0.854901960784314 0.784313725490196 0.68035294117647
"634351" 0.933333333333333 0.67843137254902 0.0352941176470588 0.681329411764706
"451717" 0.517647058823529 0.894117647058824 0.0235294117647059 0.682305882352941
"125818" 0.474509803921569 0.92156862745098 0.00392156862745098 0.683286274509804
"51900" 0.733333333333333 0.792156862745098 0 0.684262745098039
"380087" 0.713725490196078 0.8 0.0196078431372549 0.685239215686275
"11445954" 0.756862745098039 0.650980392156863 0.682352941176471 0.68621568627451
"1751764" 0.827450980392157 0.729411764705882 0.101960784313725 0.687196078431372
"10133211" 0.854901960784314 0.619607843137255 0.603921568627451 0.688172549019608
"14460849" 0.690196078431373 0.654901960784314 0.862745098039216 0.689149019607843
"910473" 0.533333333333333 0.894117647058824 0.0509803921568627 0.690125490196078
"584574" 0.490196078431373 0.92156862745098 0.0313725490196078 0.691105882352941
"54193" 0.690196078431373 0.827450980392157 0 0.692082352941176
"784485" 0.392156862745098 0.972549019607843 0.0431372549019608 0.693058823529412
"254104" 0.592156862745098 0.87843137254902 0.0117647058823529 0.694035294117647
"439026" 0.945098039215686 0.698039215686274 0.0235294117647059 0.69501568627451
"767213" 0.925490196078431 0.705882352941177 0.0431372549019608 0.695992156862745
"14061037" 0.925490196078431 0.552941176470588 0.83921568627451 0.696968627450981
"313038" 0.803921568627451 0.776470588235294 0.0156862745098039 0.697949019607843
"1499793" 0.564705882352941 0.886274509803922 0.0862745098039216 0.698925490196078
"56486" 0.647058823529412 0.862745098039216 0 0.699901960784314
"1699704" 0.466666666666667 0.937254901960784 0.0980392156862745 0.700878431372549
"569595" 0.980392156862745 0.690196078431373 0.0313725490196078 0.701858823529412
"6212264" 0.654901960784314 0.792156862745098 0.368627450980392 0.702835294117647
"3399568" 0.56078431372549 0.874509803921569 0.2 0.703811764705882
"130409" 0.407843137254902 0.992156862745098 0.00392156862745098 0.704788235294118
"7912128" 0.749019607843137 0.729411764705882 0.470588235294118 0.70576862745098
"187055" 0.682352941176471 0.854901960784314 0.00784313725490196 0.706745098039216
"515242" 0.662745098039216 0.862745098039216 0.0274509803921569 0.707721568627451
"386966" 0.584313725490196 0.905882352941176 0.0196078431372549 0.708698039215686
"10287926" 0.207843137254902 0.984313725490196 0.611764705882353 0.709678431372549
"2215106" 0.756862745098039 0.8 0.129411764705882 0.710654901960784
"771799" 0.83921568627451 0.776470588235294 0.0431372549019608 0.71163137254902
"10672759" 0.462745098039216 0.854901960784314 0.635294117647059 0.712611764705882
"719729" 0.43921568627451 0.984313725490196 0.0392156862745098 0.713588235294118
"1047916" 0.419607843137255 0.992156862745098 0.0588235294117647 0.714564705882353
"2745492" 0.576470588235294 0.894117647058824 0.16078431372549 0.715541176470588
"1104562" 0.694117647058824 0.854901960784314 0.0627450980392157 0.716521568627451
"2802138" 0.850980392156863 0.756862745098039 0.164705882352941 0.717498039215686
"391547" 0.47843137254902 0.976470588235294 0.0196078431372549 0.718474509803922
"1687018" 0.913725490196078 0.741176470588235 0.0980392156862745 0.719450980392157
"850298" 0.474509803921569 0.976470588235294 0.0470588235294118 0.720431372549019
"1178485" 0.454901960784314 0.984313725490196 0.0666666666666667 0.721407843137255
